date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r_LH_lag,r_on,r_FH,r_LH
9/5/13,0.000782435,0.000330956,0.000541581,-0.000180343,-0.00036075,-0.000306654,-0.001113452,-0.001323388,-0.001503579,-0.002074315,-0.000781908,-0.00222543,0.000210888,0.000180701,-6.02E-05,0.000331375,-0.00126407,0.000541925,0.000843373,0.000240891,0.000542136,0.000722761,0.00150675,0.000994699,-9.03E-05,0,-0.000301023,-0.000902799,-0.000962869,-0.000752355,-0.000758465,-0.000541875,0,0.000319277,6.02E-05,6.02E-05,0.000306026,-0.000150602,-0.000361337,-0.000259556,0.000451753,0.00012046,-5.90E-05,0.000512125,0.000963913,0.000798145,-0.000421446,-0.00042156,-3.55E-05,0,-0.000421306,-0.000255203,0.000271044,0.000542234,0.000577592,0.000361315,6.02E-05,-6.02E-05,0.000963449,0.000602156,0.000180581,-0.000120395,5.42E-05,4.82E-05,-0.001142995,-0.000661973,6.03E-05,-6.03E-05,0.003384615,-0.000873178
9/6/13,-0.010931587,-0.007276882,-0.002898551,0,0.000120992,0.00169512,0.005526204,0.002665536,0.005026647,0.004294701,0.004294701,0.004895443,0.005194468,0.005377319,0.002982826,0.001933386,0.002108053,0.001383292,0.001020788,0.000901442,0.00021028,0.000925753,0.000426734,0.00018018,-0.000540184,-0.000240168,0.000480538,0.000570553,0.000474614,-6.00E-05,-0.000120106,-0.001321242,-0.001320845,-0.001740696,-0.001200985,-0.000810713,-0.000234234,0.001276084,0.001022003,0.001924118,0.001022065,0.000871473,0.000955179,0.000467261,0.000540508,0.000960211,0.001921922,0.001621329,0.001194334,0.001741506,0.000960384,-0.000239823,-0.000239779,6.00E-05,-0.000173841,-0.000300234,-0.000113936,0.00017991,0,-0.000899227,-0.000659512,-0.002038125,-0.002464901,-0.002098573,-0.002412759,-0.00126005,-0.000873178,0.003284815,-0.007689535,-0.002823671
9/9/13,0.001302418,0.000930037,0.00041389,-0.000215801,-0.001168084,-0.001916995,-0.000701588,-0.000509547,0.000479674,0.00015589,-0.000209901,0.000840034,-6.00E-05,0.000779704,5.39E-05,-0.000359691,0.000109771,0,0.000179878,0.000509409,0.000844974,0.00155922,0.001389686,0.001079137,0.001258917,0.00049717,0.001377163,0.001227471,0.00143747,0.001557073,0.00077835,0.000610676,-0.000478354,-0.000388721,-0.000299043,-0.000328869,0.000358959,0.000119667,5.98E-05,0,0.000299133,-0.000179442,5.98E-05,0.000388872,0.000436681,0.000837571,0.000538278,0.00164518,0.001674441,0.001524983,0.001446996,0.002570387,0.002361169,0.001075076,0.000656716,0.000477697,0.000716482,-0.000894348,-0.000506903,-0.000298312,-0.000357974,0.000127723,0,0.000477412,-0.000357995,5.97E-05,-0.002823671,0.004217376,0.001800456,0.000417736
9/10/13,0.000474693,0.001543532,0.002138021,0.000267086,0.000504212,0.001067996,0.000415159,0.000421608,0.000592628,0.001542752,0.000889337,5.93E-05,0.000207493,0.000171892,-0.000592277,-0.000710943,-0.000562746,-0.000207432,-0.000859438,-0.001185255,-0.002074197,-0.001778621,-0.001481745,-0.001452325,-0.000593225,5.93E-05,0.000890789,0.001009681,0.000296789,0.000356189,0.000356146,0,5.93E-05,-0.000237332,0.000296701,0.000890155,0.000415356,0.000237318,5.93E-05,0.001008902,0.000889838,0.000473734,0.000592527,0.000593155,0.000771239,-0.000118575,-0.000266714,-0.000236459,-5.87E-05,-0.000119153,0.000237121,0,2.96E-05,-5.93E-05,-0.000948485,-0.000473706,-0.000651929,0.000118589,-0.000237135,0.000237121,0.001186732,0.000593155,0.00035583,0.000296437,0.000770873,0.000237065,0.000417736,0.005547602,-0.000177968,0.000711027
9/11/13,-0.000385414,-0.001185707,-0.001250437,-0.001132389,-0.001304554,-0.000652858,-0.000326245,-0.000652587,-0.00024328,-0.000118709,0.000534378,0.0011284,0.000237346,0.00148412,0.001549063,0.001371254,0.001364904,0.000949161,0.002372901,0.001998814,0.001659259,0.002015531,0.001600095,0.001777989,-6.51E-05,-0.000160911,0.000236644,0.000295805,0.000118336,0.000650772,0.000674128,0.000591681,-0.000118294,5.91E-06,0.000236644,0.000118245,0.000219432,-5.91E-05,0.000289855,0.000112372,0.000118294,-0.000177347,0.000709597,0.000768776,0.000952105,0.001091662,0.000887102,0.000650387,0.000236365,0.000413638,-0.000295404,-0.00049975,-0.000472701,-0.000236351,-0.000354463,-0.000590667,5.91E-05,0.000179078,0.000118231,-0.000502364,-0.000462739,-0.00070922,-0.000650041,-0.001124503,-0.000537889,-0.000620879,0.000711027,-0.000769732,-0.001599905,0.002307556
9/12/13,0.00038382,0.001306386,0.000827423,0.000413565,0.000578222,0.00082669,0.000560753,0.000649389,0.001003897,0.000708675,0.000413199,-0.000885008,-0.000679016,-0.001297935,-0.001356852,-0.001652405,-0.001298088,-0.000531475,-0.001504768,-0.001654064,-0.001004253,-0.000354673,-0.00082713,-0.000886263,-0.000662173,-5.92E-05,-0.001507894,-0.001241795,-0.001951277,-0.001360142,-0.000756679,-5.33E-05,0.00074028,0.00035524,0.000710943,0.000888257,0.000651273,0.000586456,0.000946858,0.001598011,0.002131313,0.001301621,0.000829536,0.000945706,0.000177368,-0.000236365,-0.000472618,-0.000649965,5.73E-05,-5.91E-05,-5.91E-05,-0.000295526,-0.000472841,0.000177378,-0.000236463,-0.001477279,-0.000709388,0,0.000295666,0.000413809,5.91E-05,8.88E-05,-0.000591576,-0.00135982,-0.001300544,-0.001477279,0.002307556,0.000118064,-0.000413174,-0.000177536
9/13/13,0.000118287,-0.001536371,-0.00141945,-0.00212766,-0.003070383,-0.002363679,-0.000591366,0.000236728,0.001368777,0.001303009,0.001836058,0.001540239,0.000591124,0.000650849,0.000289108,0.000828108,0.000472953,0.000886892,0.001242461,0.001005203,0.000413736,0.000413712,0.000354547,0,-0.00017719,5.91E-05,0,0.000295386,0.000590702,0.000295369,0.000348535,-0.000473125,-0.000472646,-0.000442948,-0.000708424,-0.000826788,-0.000112201,0.000473349,0.000591086,0.000265887,0.000112247,0.000767776,-0.000171273,-0.000295334,0.000177221,5.97E-05,0.000124048,0.00011871,0.000762002,0.000768095,0.000324848,5.85E-05,0.00017719,-0.000118106,-0.000826349,-0.000584485,-0.000560919,-0.000118127,-0.000295264,-0.000292346,5.91E-05,-0.000419421,-0.000118154,-5.91E-05,-7.68E-06,-6.20E-05,-0.000177536,0.001479728,0.000413712,0.000472646
9/16/13,-0.002515061,-0.00140507,8.79E-05,-0.000175665,0.000410124,0.000351535,0.001348657,0.001055285,0.000292997,-0.000175695,-0.00011713,-0.000527117,-0.001054049,-0.000351391,0.000175747,0.000175726,0.00029286,0.00111339,0.001524122,0.0008202,0.000937152,0.000761347,0.000439161,0.00040974,0.000292654,0.00052684,0.000351103,0.000877809,0.000731615,0.000415423,0.000292569,-0.000117014,-0.000584966,-0.000935508,-0.000701836,-0.001467999,-0.000818953,-0.001111761,-0.000585309,-0.00087786,-0.000527332,-0.000117144,-0.000819624,-0.000339757,-0.002284041,-0.001763121,-0.001990398,-0.00105442,-0.00134763,-0.001359492,0.000117398,0.000475299,5.87E-05,-0.000938251,-0.000792068,-0.001261589,-0.00099777,-0.001055718,-0.00070406,-0.000880437,5.58E-05,0.001263183,0.001175019,0.000645843,0.000176139,0.000117495,0.000472646,0.011160978,-0.003212054,0.000411184
9/17/13,0.001014476,0.001236376,0.001171509,0.001347235,0.00064399,0.000819864,0.000742961,0.000169719,-0.000380295,-0.000584966,-0.000409548,-0.000234055,-0.00017551,0,-8.78E-05,0.000351185,0.000292654,0.000403839,-0.000409596,-0.000351083,0,-0.000351062,-0.00046811,-0.000403676,0.000175613,0,0,0.000409716,0.000468329,0.000292637,0.000146319,-2.93E-05,0.000468274,-4.68E-05,0.000409596,0.000702124,0.000965562,0.00102438,0.000356892,0.000163827,0.000175469,-0.000350816,-0.00023385,-0.000292381,5.26E-05,0.0002925,0.000292398,0.000438673,0.000409333,0.000350959,0.000409381,0.000128662,-0.000116925,-0.000204625,-0.00027531,0.000292363,-0.000116918,0.000225715,-5.85E-05,0.0001228,-2.28E-05,-0.000116911,-0.000116932,-0.000120432,5.85E-05,-7.02E-05,0.000411184,0.001409195,0.00123131,0.000122793
9/18/13,0.000467918,0.000350775,0.000695988,-0.000350734,-0.000993513,-0.001046784,-0.001519439,-0.00151949,-0.001922863,-0.001520379,-0.000769276,5.27E-05,0.000350723,0,0.000234233,0.000169839,8.78E-06,-2.93E-05,-0.000116476,-0.000526778,-0.000526901,-0.000286921,-0.000585446,-0.000907361,-0.001112802,-0.000527056,-0.000497891,-0.000702864,-0.000322184,-0.000351556,-5.86E-05,-0.000175778,0.0004284,0.000468906,0.000556679,0.000820585,0.000791186,0.000627051,0.000538346,0.000995958,0.000937042,0.000937042,0.00061488,0.000427533,0.000117096,-5.85E-05,-0.000263296,-0.000532444,0.006496167,0.008195762,0.009600749,0.009247878,0.011792936,0.010367699,0.003546924,0.002612937,0.001594573,0.002957722,0.001561777,0.004982907,0.004693204,0.003631783,0.002402524,0.000520412,-0.000231014,-0.002940329,0.000122793,5.85E-05,-0.000292312,0.000925176
9/19/13,-0.000979376,-0.000980788,-0.000635067,-0.000750621,0.000635214,-0.001038062,-0.001787671,0.0001155,0.000808781,0.000693401,-0.000750231,-0.00017319,0.00028885,-0.000750664,-0.001327638,-0.000115487,-0.000519781,-0.000750621,-0.001559342,-0.000751228,-0.000549101,-0.001357126,-0.001040102,-0.000860973,0.00086187,0.001069859,0.000722899,0.00036432,0.00063628,0.000803882,-5.20E-05,-0.000837642,-0.000346741,-0.000393091,-0.000462454,-0.001161514,-0.001213733,-0.001618871,-0.001098393,-0.000462642,-0.000462668,-0.000167776,-0.00049187,0.000694927,-0.000231495,-0.00057857,-0.000954695,-0.001157852,-0.000376321,-0.000405093,0.000289436,0.000700475,0.000723945,0.000637818,0.000173752,5.79E-05,-0.000607639,-0.00053222,-0.000350715,0.000405257,0.000984423,0.000810467,0.000926489,0.000700357,0.001335036,0.000694444,0.000925176,0.002426343,-0.000691563,-0.000636132
9/20/13,-0.001668894,-0.002584204,-0.001917824,-0.001162547,-0.000815698,-0.000174561,0.000274734,0.000902448,0.001164551,0.001117321,5.99E-05,0.000232788,-0.000116381,-0.00046536,-0.001453996,-0.001349292,-0.001867691,-0.001338221,-0.001396729,-0.001804109,-0.00116489,-0.001444296,-0.000461093,-0.002272198,-0.001456961,-0.000932253,-0.000991311,-0.000886494,-0.001865634,-0.000525547,-0.001225633,-0.000700863,-0.000116741,0.000291869,0.001168566,0.001285347,0.001055338,0.000174609,-0.000437828,-0.001167134,-0.001575722,-0.001254522,-0.000505515,-0.001050389,-0.001372463,-0.000701098,5.85E-05,-0.001080828,-0.001512638,-0.000818283,-0.000292415,-0.000643124,-0.000116898,0.000818809,0.000789635,-0.00017549,-0.000234,0.000585035,-0.000409189,-0.000584385,-0.000175336,0.000614322,0.000146284,-0.000409285,-0.00128655,-0.001900363,-0.000636132,-0.003819223,-0.001684577,8.79E-05
9/23/13,-0.002639296,-0.002903822,-0.001849949,-0.001086637,-0.000705343,-0.001175848,-0.000294031,0.000117668,0.000176512,-0.000735013,-0.001176401,-0.001706987,-0.002235294,-0.003059003,-0.002823696,-0.00205955,-0.001413344,0.000176887,0.000589553,0.001770225,0.001474839,0.000766555,0.001061509,0,0.000471365,0.000441774,0.00070688,0.000589206,0.000795287,0.0015917,0.000288575,0.000353263,8.89E-05,0.000353315,0.000435589,0.000529723,0.000947901,0.00032371,-0.000500897,-0.000412056,-0.000817844,-0.000411789,-0.000476443,-0.000353024,0.000412225,0.001177787,0.00170769,0.001500706,0.001477087,0.001706886,0.001589357,0.000823481,-0.000352713,-0.001380931,-0.001070043,-0.001292673,-0.000899207,-0.001175433,0.000588062,0.001176886,0.000424123,0.000706007,-0.000100002,0.000528979,-0.001351748,-0.001939579,8.79E-05,-0.000644368,-0.002989449,0.000706672
9/24/13,-0.002590216,-0.001502696,-0.001239459,-0.002533286,-0.001942958,8.84E-05,0.001475536,0.00200661,0.003070612,0.003248479,0.004310345,0.002239774,0.003005658,0.002120391,0.001765745,0.002243024,0.000470339,0.000294048,-0.000235031,-0.00011755,-0.000352526,-0.000710757,5.88E-05,0.000587924,-0.000264473,0.000352692,0.000235101,0.000170468,0,0.000235031,0.000969989,0.000822658,0.00116935,0.00109316,0.000646374,0.000352464,8.81E-05,-0.000340535,-0.000287594,-0.000246573,5.87E-05,0.000469787,0.000675338,0.000810516,0.000557741,0.000980663,0.000880799,-0.000176087,-0.000234742,-5.87E-05,-0.000674784,-0.000645313,-0.001114696,-0.001174122,-0.001115285,-0.001467222,-0.000880747,-0.001174053,-0.000528603,-0.000293876,-0.001116531,-0.000646526,-0.000558298,-0.000146929,-0.000323206,-0.000999471,0.000706672,-0.000647325,-0.001030503,-0.002295198
9/25/13,0.000177117,-0.000826983,-0.001653771,-0.001476581,-0.000531538,0.000502038,0.000531256,0.001950931,0.002839733,0.002129422,0.001418188,-2.95E-05,-0.001238938,-0.000708048,-0.000235974,0.001829772,0.001363073,0.00242045,0.002894441,0.002893245,0.002006255,0.000530254,0.001113724,0.000176678,-0.000412298,-0.000765381,-0.000235557,-0.000176658,-0.002648773,-0.001884237,-0.001119557,-0.000886165,-0.001531484,-0.001030685,0.000177054,0.000589936,0.000884851,0.000592087,0.001179871,-2.95E-05,0.000778899,-0.000736395,-0.002711145,-0.003536276,-0.004419304,-0.003006898,-0.003549486,-0.001505147,0.000635896,0.000354883,0.001538826,0.000768776,0.00112426,-0.000118182,-0.000812674,0.000354165,0.000118189,0.000472729,0.000709262,-0.000177294,0.00016846,0.000887169,0.001122666,0.000472506,-0.000472506,-5.91E-05,-0.002295198,0.000644724,-0.001941178,-0.000532009
9/26/13,0.002889151,0.002622043,0.001237186,0.00064744,0.000471032,0.000117716,-0.000970075,-0.001480959,-0.001235658,-0.002999824,-0.002766008,-0.00288371,-0.004060615,-0.003637263,-0.002651113,-0.001828909,-0.000649159,-0.000354129,0.001034065,0.00011814,0.001033729,0.001330457,0.000295264,0.000413296,-5.90E-05,0.00035438,-0.000442569,-0.00044329,-5.90E-05,0.000413126,0.001357733,0.001298931,0.001357813,0.001505846,0.000708466,0.000235974,-0.000412663,0.000294829,0.000648508,0.000678086,0.000914454,0.000884695,0.000176929,-0.0009137,-0.002062099,-0.001590949,-0.001149391,-0.001296405,-0.001945869,-0.001150544,-0.000472901,-0.000649197,-0.001003187,-0.00088211,0.000242231,-0.000177211,-0.00035381,-0.001063013,-0.000767913,-0.000829738,-0.000655637,0.000118161,-0.000623375,-0.000118238,0.000236463,0.000118801,-0.000532009,0.002424888,0.002419022,0.002599727
9/27/13,-0.001706161,-0.001008473,-0.001184203,-0.000769732,-0.000219832,0.000296349,0.002599221,0.002255044,0.001333808,0.000918464,0.000545257,0.000826569,-0.000769458,-0.001390697,-0.00085842,-0.001391232,-0.000354816,-0.00035226,0.000533112,0.001629678,0.001303549,0.001600664,0.000948092,0.000592242,0.000710438,-0.000532481,-0.000414226,0.000562297,0.000769595,0.000402486,0.000591611,0.000414373,0.000503197,-0.000621136,-0.000236616,7.10E-05,-0.000620824,0.000325444,0.000562114,0.000651119,-0.000118928,-0.000621192,-0.000443721,-0.000680252,-0.000650503,-0.000414079,-0.000117759,-2.96E-05,-0.000236756,-0.00112466,-0.001361027,-0.001657001,-0.001183642,-0.000591404,-0.000888047,0.000148148,0.000177767,0.000770599,0.000652367,-0.000237531,-0.000181915,-0.000266627,-0.000296226,-0.000711366,-0.00094801,0.000296244,0.002599727,-0.004302977,-0.001183992,0.000651543
9/30/13,0.000954939,0.000834625,-5.96E-05,0.002262204,0.002029003,0.002386635,0.001609922,0.002026705,0.003219844,0.001018106,0.00125067,0.000952381,0.000833433,-0.000178465,-0.002080238,-0.001308511,-0.000832739,-0.000713606,-0.000297407,0.000389719,0.001488982,0.001012447,0.000833433,0.001368722,0.000475992,-0.000211139,-0.000505501,-0.000535459,-0.001130145,-0.001634278,-0.000951531,-0.00035693,0.000505757,0.001011965,0.000893229,0.000446442,0.001071492,0.000952154,5.95E-05,0.002259753,0.001606378,0.001130481,0.001427127,0.000535077,0.000892008,-0.00072505,-0.000534601,-0.000950909,-0.001721988,-0.000297106,-0.00054661,-0.001590093,-0.000997266,0.000178465,0.00136807,0.000416072,1.19E-05,0.001129944,0.000879279,5.95E-05,-0.002791803,-0.001841839,-0.002509214,-0.003207794,-0.0021398,-0.001664684,0.000651543,-0.009944359,0.002032763,0.000893006
10/1/13,0.000534251,0.000118659,-0.000771468,0.00032638,0.003087519,0.003149513,0.003381786,0.003025449,0.004216653,0.002699175,0.000828697,0.002073337,-0.000118259,0.000118287,5.91E-05,0.000798698,0.000709723,-0.000472925,0.001064459,0.001005322,0.001419279,0.000827619,0.00070922,0.001242016,0,0,-0.000589937,-0.000413467,-0.000413418,0.000649773,0.000354442,-0.000236309,-5.91E-07,0.000236365,-0.000177253,-0.001003542,-0.000531475,0.000472729,5.91E-05,0.000354463,0.000236379,-5.85E-05,-0.000472674,-0.001009982,-0.000531758,-0.001417351,-0.000768049,-0.000290155,-0.000768458,-0.000526194,-0.000709388,-0.000650541,-0.00106427,-0.002133935,-0.001064837,-0.000875481,-0.000946522,-0.000591786,0,0.000885611,0.000177662,-0.000485489,-0.000414495,2.96E-05,-0.00097662,-0.000825642,0.000893006,0.000951729,0.000654695,0.003020969
10/2/13,0,-0.00232887,-0.001842214,-0.001472877,-0.002255862,-0.001645509,-0.001841621,0.001250521,0.000535055,0.00016601,0.00059499,0.001428061,0.001487918,0.001130011,0.001785142,0.003034089,0.002229886,0.001574569,0.00207999,0.001247549,0.000296894,0.000177936,0.001038298,0.000504257,0.000948879,0.00172066,0.002077645,0.001126727,0.000296349,0.000415061,0.000177746,0.000236925,0.001219122,0.000592347,0.000711027,0.001050853,0.000711451,0.000651389,-0.000862641,-0.000177599,0.000710522,0.001555383,0.000887349,0.00080187,0.000947474,0.001450648,0.000828353,-0.000798061,-0.000709723,-0.000801228,-0.00100633,-0.001271174,-0.001241502,-0.000325396,0.000177557,-0.00085809,-0.000591615,-0.000710395,-0.000887889,-0.001065278,-0.001508965,-0.000296147,0.000474046,0.000385071,-0.000236981,0.000207358,0.003020969,-0.005492825,-0.000373516,0.00192507
10/3/13,-0.00491677,-0.003380983,-0.002848327,-0.002137767,-0.003801604,-0.002910603,-0.001488272,-0.001428401,-0.002053083,-0.002201857,0.00035776,-0.000536161,0,0.000518536,0.00014908,-5.96E-05,-5.96E-05,-0.001549741,-0.000834675,-0.002126684,-0.002683043,-0.002976261,-0.003159275,-0.003104292,-0.00423653,-0.002447615,-0.001049202,-0.00042474,-0.001913532,0.001137793,0.00221896,0.000897666,0.000391994,0.002753007,0.003474927,0.002452446,0.002368905,0.002810164,0.002931323,0.000596837,0.001850857,0.002983472,0.002287551,0.001429764,0.002731882,0.002564867,0.000443981,0.000535427,0.000297566,-0.000117885,-0.000404502,-0.000892432,-0.002826516,-0.001427042,-0.002260828,-0.000446588,-0.000833135,-0.000131007,0.003584229,-0.000416816,0.001490161,-0.000148929,-0.000506254,-0.000286466,-0.001130952,0.000893549,0.00192507,-0.002128289,-0.00260679,-0.002083085
10/4/13,0.003221765,0.003115683,0.004234508,0.002024526,0.000356676,0.00083259,0.001842997,0.001411821,0.000118779,0.000355849,-5.94E-05,-0.000178264,-0.001364716,-0.002611896,-0.00172209,-0.000771424,-0.000297141,-0.000713182,-0.000118885,0.001071301,0.000446136,0.00065375,0.001188919,0.00154633,0.000891742,0.001189061,0.001456729,0.001306646,0.001365634,0.002494656,0.002494654,0.00219715,0.002315502,0.001008363,0.000361696,-0.000415235,-0.000355492,0.000118504,-0.000473878,-0.000266058,-0.000243019,-0.000355556,0.000177809,5.92E-05,2.96E-05,-0.000415493,5.93E-05,-0.000296402,-0.000296296,-0.00051718,0.000325936,0.000978387,0.000414987,0.001120731,0.000580913,0.000810846,-0.000118483,0.000710858,0.001508148,0.000835165,0.000989348,0.000713653,0.001599716,-0.000118392,-0.001150857,-0.000769367,-0.002083085,0.000566589,0.002294877,0.000118455
10/7/13,0.001194101,0.003762317,0.002743484,0.001847327,0.002920417,0.00310059,0.003041326,0.000416468,-5.95E-05,0.000297407,0.000178911,-0.00023777,-0.000891795,-0.000654178,-0.000178444,-0.001367664,-0.001307423,-0.001064273,0.000714073,0.000773625,0.000535427,0.002045373,0.001160369,0.001243966,0,-5.95E-05,-0.00011892,-0.00055561,-0.000742964,-0.001367257,-0.0013082,-0.001605614,-0.001010942,-0.001426958,-0.000594813,-0.00089291,-0.000178625,0.000357377,0.000357164,0.000893123,0.000297584,0.001191611,0.001012387,0,-0.000178518,-0.000297442,-0.000178497,0.001547251,0.001310012,0.001071748,0.000773717,0.001011604,0.000833135,-0.000534759,-0.000595329,0.00048177,-0.000535236,-0.000178338,0.00011892,0.000178348,0.000237798,-5.94E-06,0.000714031,0,-0.00136742,-0.001723728,0.000118455,-0.008409333,0.001612518,-0.002977077
10/8/13,0.000119489,0.000712619,-0.000835921,0.000597443,-0.000298579,-0.000835621,-0.000597372,-0.000113603,-0.000239034,-0.003343683,-0.003762619,-0.003823178,-0.004901375,-0.002870298,-0.002839211,-0.001437815,-0.000180477,-0.000419765,-0.000360404,-0.002698651,-0.003087067,-0.003329734,-0.002878561,-0.002039714,-0.000781156,-6.01E-05,-0.000481029,-1.81E-05,-0.001443435,-0.001472798,-0.0023453,-0.00132299,0.000132347,0.000951108,0.000572186,0.000993348,0.002049427,0.000240862,-0.000559392,-0.001623767,-0.00027088,-0.000300716,-0.000360924,0.000180603,-0.000655998,-0.000481899,-0.000541908,-0.001804235,-0.002045974,-0.002467798,-0.001385125,-0.001205328,-0.000120489,0.000662367,0.000422094,0.001086104,0.00019479,0.000241356,-0.001144785,-0.000662531,0.000241095,-0.000723284,-0.000737403,0.00066357,0.002412836,0.001550747,-0.002977077,0.000238877,0.000298525,-0.004196121
10/9/13,-0.001268422,-0.001569385,-0.000431521,0.000846945,0.001753325,0.000143702,0.001814333,0.000846382,0.000906947,-0.000453337,-0.003259098,-0.003886653,-0.003078781,-0.004047116,-0.004470219,-0.004136305,-0.003330306,-0.00130303,-0.001120262,-6.07E-05,0.000970874,0.003394441,0.003165249,0.002336378,0.001485254,0.001577,0.001515519,-6.05E-05,5.45E-05,-0.000302113,0.00066586,0.001150609,-0.000181587,-0.000998608,-1.21E-05,-0.000363977,-0.000483939,-0.000241955,0.00169512,0.003665223,0.004311807,0.004786138,0.003086607,0.002601646,0.001934002,0.000671214,0.000452243,0.000165812,0.001267045,0.001870738,0.000536856,-0.000127879,-0.00081367,0.00055764,0.001150949,-0.000210818,0.000729491,0.001387548,0.001077331,0.001084533,-6.62E-05,0.000572341,9.04E-05,-6.02E-05,8.44E-06,-0.001203732,-0.004196121,0.001631617,-0.000784314,-0.002229587
10/10/13,0.002739432,0.001432494,0.000178912,0.000566724,0.000358335,0.000208563,-0.000766946,0.001251639,0.001967682,0.001878074,0.001074621,0.000238308,-0.000655503,-0.001726293,-0.001577005,-0.001797191,-0.001252676,0.000297814,0.002802624,0.003637448,0.003009984,0.003767781,0.004083458,0.002649756,0.001486591,0.000475313,0.000713097,0.000148483,-0.000385906,-2.97E-05,0.000237501,0.000237544,0.000267221,8.91E-05,0.000415751,0.000178168,-0.001246587,-0.000771834,-0.000504616,-0.000825367,-0.001217051,-0.001009441,0.000118871,-0.000237671,-0.000534569,0.000291197,0.000980771,0.001129339,0.000237713,-0.000178295,-0.000237713,-0.001188213,-0.000950119,-0.001306181,-0.000178243,0.000178327,0.000534982,0.001070664,0.000713267,0.000951192,0.002376991,0.00356591,0.005049905,0.00439691,0.004157757,0.003979331,-0.002229587,0.010327938,0.003137663,0.000709891
10/11/13,0.003730459,0.002809238,0.002127911,0.001211333,0.000767958,-0.00029495,-0.000648929,-0.001710309,-0.001710511,-0.002183664,-0.001593767,-0.000885112,-0.000708383,0.000354463,0.00070901,0.001182942,0.001200189,0,0.001417769,0.002126026,0.002184566,0.003072015,0.00287582,0.003602646,0.002713544,0.002475102,0.002120891,0.002355851,0.00194312,0.001000412,0.000588305,-5.88E-05,0.000352734,-0.000411305,-5.88E-05,0.000411523,0.000352775,0.000999412,0.000411378,-0.000822949,-0.000764032,-0.000763942,-0.000528976,-0.001350796,-0.001409857,0,-8.82E-05,0.000294048,0.000588062,0.000823336,0.000823578,0.001064831,0.001029381,0.000323358,-0.000176315,-0.00088142,-0.000235114,-0.000417252,-0.00088142,-0.000499574,-0.001116859,-0.000294066,-0.001528603,-0.001358105,-0.000705758,-0.000411619,0.000709891,-0.001950816,0.004086951,0.001470675
10/14/13,0.000354275,-0.000619506,5.90E-05,-0.000177179,-0.000295142,8.85E-05,0.000649274,0.000974112,0.000354212,0.001063264,-0.000295229,-0.000589901,-0.000943786,-0.00069596,0.000413101,0.000177022,0.001181265,0.000826349,0.001476058,0.002171963,0.001592732,0.002117994,0.002595717,0.003007785,0.003124632,0.001295642,0.000883444,0.000771228,-0.000411886,-0.000923149,-0.00105789,0.000470533,0.000617865,0.000411789,0.001295032,0.001394831,0.001294346,0.000999412,0.002666353,0.002175703,0.001816578,0.001645607,0.001586462,0.00108651,0.000507923,0.000293376,0.000357962,0.000528076,0.001583949,0.001730662,0.000797256,0.002058893,0.001818502,0.001524748,0.000644292,0.000761933,-0.000943059,-0.000474153,-0.000761213,-0.000585549,-0.000526223,0.000760182,0.002749765,0.000644217,0.001054791,0.001229787,0.001470675,-0.006343985,0.002039489,0.000468723
10/15/13,0.000939739,0.002495743,0.003821282,0.00220219,0.002641899,0.001700481,0.00205375,0.000497906,-0.000761347,-0.000398453,-0.001697693,-0.002282971,-0.001522516,-0.002751756,0.000937756,0.001629619,0.003166598,0.003226942,0.002228608,0.002407092,-0.000351329,-0.001521625,-0.001578301,-0.00157904,-0.001579964,-0.000439264,-0.00064433,-0.000586132,-0.000936768,-0.001054358,0.000234439,-0.000380863,0.000468906,0.000938361,-0.000115448,0.000351824,-0.000878941,-0.000293083,-0.000117171,-0.000468741,-0.00055855,-0.001289566,-0.000505542,-0.001055409,-0.001435519,-0.000468961,2.93E-05,0.000939077,0.000975216,0.001232611,-8.80E-05,-0.000175943,-0.002286988,-0.002521989,-0.003089278,-0.00416227,-0.002933513,-0.004223369,-0.001528153,-0.000587267,-0.00060507,0.002649085,0.002471307,0.003233977,0.002354603,0.001470502,0.000468723,-0.001988653,-0.000527457,-0.003230354
10/16/13,0.004065754,0.004272504,0.005371683,0.004916018,0.001926108,-0.000611656,-8.74E-05,-0.000349671,-0.000419514,0.000698853,0.000757311,0.002273257,0.002272462,0.003089839,0.003293404,0.000640168,0.000753827,-0.001104972,-0.001337132,-0.000703243,-0.000639089,-5.87E-05,-5.53E-05,0.001018864,0.000989638,0.000703738,0.000116272,0.000989357,0.00034902,-0.000523454,-0.000872347,-0.00081367,-0.0009882,-0.001743173,-0.000988545,-0.000448078,-0.000291036,-0.001279665,-0.000640056,0,-0.000349243,0.000943133,0.001164483,0.001706465,0.001164483,0.000698487,0.000756958,-0.000756122,-0.001104972,-0.001209352,-0.000988659,-0.000988832,-0.000698202,-0.001402794,-0.000989753,-0.001542626,-0.001222494,-0.000343523,-0.00084425,0.000297274,-0.000466228,0.000641325,0.000786851,0.000504977,0.001165467,0.000407902,-0.003230354,0.005656709,0.005829964,0.002271668
