intercept,r13_lag,r_on,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12
0.411825392,-0.654230757,0.687226653,1.366347374,1.142819572,2.01722417,-0.669418037,0.647172719,1.229920402,2.896616567,2.739733884,-3.297748442,-1.094732226,-1.252227263,3.733484826
0.42030493,-0.634270249,0.705223406,1.280350628,1.101156532,1.960498966,-0.735015999,0.749767393,1.21884399,2.831400921,2.794602582,-3.282114523,-1.094142805,-1.224791562,3.716970718
0.342673556,-0.57350013,0.758345716,1.462835198,1.096336594,1.836762461,-0.766744294,0.786290189,1.156528137,2.929001709,2.858443979,-3.29295929,-1.008768619,-1.248410475,3.703619641
0.31004314,-0.622306184,0.558845033,1.297527211,1.123375191,1.809391367,-0.777695468,0.927328789,1.331945432,2.853046486,3.006023418,-2.802015449,-0.914818157,-1.147511146,3.587139313
0.333374295,-0.609034854,0.529559636,1.273829822,1.091132153,1.793174575,-0.766280211,0.91979372,1.378550734,2.862752038,3.014684158,-2.784119903,-0.905000023,-1.133618295,3.542786486
0.397401453,-0.550725928,0.534505471,1.069011711,1.222273656,1.687716809,-0.870780636,0.980001051,1.363560976,2.77045684,2.998589181,-2.759261838,-0.889551152,-1.047937059,3.494766832
0.362048402,-0.411425244,0.553575184,1.023128595,1.172888514,1.578222722,-0.783110288,1.031810814,1.275318331,2.648902161,3.112791878,-2.854514268,-0.902523579,-1.07952814,3.476635181
0.400976979,-0.369324097,0.546476476,0.986476046,1.193954176,1.551970803,-0.781671165,1.004560955,1.294776148,2.646934008,3.125636072,-2.855267475,-0.891207472,-1.051350865,3.472729558
0.38296585,-0.361773092,0.54809595,0.957782728,1.179663617,1.503929697,-0.771881224,1.009860264,1.289994124,2.670151789,3.143184975,-2.837112274,-0.899701161,-1.075996101,3.457549066
0.425048241,-0.361137395,0.598479105,0.992438858,1.132060674,1.486738468,-0.773063927,1.040151935,1.210944877,2.657905284,3.185593726,-2.874489828,-0.916329843,-1.082606506,3.431669226
0.489193695,-0.356851142,0.565450522,0.980921101,1.132753718,1.484303367,-0.763386941,0.994428837,1.240130276,2.690833874,3.155926764,-2.836932963,-0.937232064,-1.130453848,3.434267665
0.420196645,-0.327443962,0.582189888,1.003813553,1.112562537,1.426954441,-0.762835744,0.961419124,1.206279323,2.723063002,3.124325819,-2.914124192,-0.922260786,-1.133764434,3.448576102
0.449161569,-0.321761387,0.5366122,1.000455703,1.099237237,1.398604523,-0.741648219,0.947083956,1.246182638,2.7449355,3.156496652,-2.91855436,-0.880183949,-1.164375908,3.403644104
0.574239592,-0.36599644,0.636826396,0.878769493,1.010998257,1.059466473,-0.751036664,1.085950222,1.43430494,2.696167992,3.09207587,-2.954688128,-1.093855882,-1.12692864,3.13592067
0.594112633,-0.345806155,0.635558502,0.859937162,1.007266247,1.057764635,-0.741091726,1.082599477,1.421976499,2.695424761,3.070516599,-2.963007135,-1.102419769,-1.121719666,3.111221857
0.745932006,-0.33795946,0.48646681,0.80488103,0.836137993,0.981080609,-0.77519097,1.166022398,1.580542699,2.484111084,3.171140618,-2.586950511,-0.893550357,-1.39751003,2.963042947
0.673010462,-0.040458119,0.378291032,1.013978042,0.941175623,0.675012593,-1.407648433,1.001788551,1.980573251,2.818350823,2.951835396,-2.208934295,-1.217327894,-1.192470684,2.652510117
0.633242691,-0.14506664,0.344962122,0.974459208,0.943601739,0.757969008,-1.421713073,1.002017066,1.942716982,2.797125038,2.86306451,-2.231323632,-1.185608758,-1.203464515,2.643956019
0.758930834,0.006419942,0.293835037,1.080616512,0.953798024,0.922789591,-1.189671364,1.06877018,1.727962455,2.753220509,3.018400894,-2.39213036,-1.227193209,-1.133928895,2.901948151
0.761846743,-0.011322429,0.297594097,1.086896032,0.953078233,0.925865914,-1.189977668,1.068372692,1.721695777,2.749384703,3.021833109,-2.391647082,-1.226193062,-1.136031517,2.904789539
0.704275777,-0.004720964,0.264097779,1.124055133,0.913237582,0.882659014,-1.155237759,1.063860807,1.754423568,2.792501674,3.220085458,-2.48630073,-1.247311595,-1.032868696,3.051450995
0.698979007,-0.007025018,0.261530046,1.12253063,0.912851344,0.882469207,-1.148304025,1.062203194,1.759739205,2.794853645,3.218232899,-2.486856437,-1.246266636,-1.032142381,3.051027466
0.697346846,-0.005921547,0.274193427,1.113334788,0.912843668,0.871249441,-1.140732241,1.080966951,1.763896553,2.79585271,3.206472896,-2.494985121,-1.233389863,-1.011258036,3.05037515
0.694732025,-0.017860626,0.261268791,1.117444495,0.884824555,0.867631817,-1.149307054,1.077349934,1.777632857,2.742988743,3.175364769,-2.470177146,-1.245404821,-0.996373882,3.07712377
0.684922185,-0.014160739,0.258063561,1.113574415,0.8843897,0.86579169,-1.147392715,1.075957543,1.774406635,2.739067146,3.172388627,-2.470461612,-1.246150411,-0.989744971,3.075582924
0.645883071,-0.013865813,0.239055788,1.081638349,0.874796953,0.864893494,-1.159398525,1.078868783,1.788991666,2.734260701,3.169888936,-2.45271645,-1.259775367,-0.984969108,3.056860697
0.669118206,-0.007030827,0.236473333,1.0807754,0.876007791,0.859730175,-1.1452318,1.088679131,1.790083237,2.758786052,3.189090827,-2.456243161,-1.259266595,-0.9953362,3.057176871
0.650157417,-0.012960402,0.245280718,1.069419581,0.874455255,0.840641637,-1.156427219,1.102259497,1.783915405,2.757985539,3.182310147,-2.464820095,-1.263340961,-0.999775997,3.044172607
0.672048995,-0.018035897,0.247641819,1.058928897,0.867769069,0.821666197,-1.15623431,1.113922192,1.78067145,2.755878316,3.173207147,-2.466648682,-1.269818124,-0.994546985,3.04722104
0.696648035,-0.005451691,0.239127864,1.059234693,0.874167746,0.807691419,-1.164655414,1.120824442,1.790869691,2.757315467,3.167679191,-2.45674141,-1.259854347,-0.989690711,3.055329386
0.616464764,-0.029470133,0.239983044,1.052019858,0.858726755,0.787079104,-1.17676083,1.118297707,1.824541481,2.780634,3.159177932,-2.475695668,-1.293787169,-0.952198605,3.053085907
0.60563371,-0.013472109,0.244001178,1.049521551,0.857342783,0.789969765,-1.167430687,1.125027746,1.813783542,2.771667743,3.155217945,-2.472888248,-1.294229826,-0.940577503,3.049314197
0.570791408,-0.00660108,0.250824927,1.06504753,0.861050375,0.77835759,-1.185284855,1.125744108,1.823210706,2.761696822,3.135070675,-2.49417261,-1.27696517,-0.898534146,3.081542389
0.601501518,-0.047979637,0.208724436,1.120303902,0.824067418,0.804220418,-1.192659128,1.067865269,1.893848607,2.724647797,3.108311762,-2.445817896,-1.266771908,-0.897833757,3.107113461
0.626247505,-0.045366134,0.212569226,1.09483473,0.846105338,0.821357748,-1.228194642,1.09028578,1.901076952,2.70850947,3.078491899,-2.431806116,-1.275133262,-0.926370049,3.119810688
0.626484945,-0.037838176,0.203740063,1.079450369,0.83593192,0.827956657,-1.224097546,1.087530731,1.893133508,2.709980865,3.079390565,-2.429677976,-1.273782179,-0.934902301,3.109043297
0.603329285,-0.036249113,0.164135548,1.053606005,0.81584874,0.825996658,-1.247226727,1.071855302,1.865260864,2.723457335,3.07006064,-2.436560527,-1.285782664,-0.935406703,3.115802502
0.573695566,-0.019764492,0.166866325,1.047038279,0.829523349,0.840883508,-1.231916611,1.066807392,1.885727461,2.703725789,3.060252554,-2.424962821,-1.297494206,-0.929762859,3.145654038
0.578903086,-0.017812238,0.169885385,1.04865074,0.831907863,0.840926679,-1.234863247,1.070689156,1.877857566,2.690121082,3.06402524,-2.420731595,-1.295483155,-0.929092328,3.145755244
0.555687889,-0.016129116,0.189110993,1.046798784,0.847205261,0.847839417,-1.239476764,1.075428848,1.857876283,2.677302761,3.037748273,-2.415382458,-1.293279531,-0.929738893,3.145014972
0.549523196,-0.013085939,0.194074209,1.062029907,0.829103572,0.864543526,-1.214534441,1.067042461,1.853423518,2.677240851,3.043552953,-2.398201154,-1.308677883,-0.935755033,3.150004126
0.573319235,-0.02330391,0.080310493,1.018572837,0.79015674,0.887238575,-1.155008471,0.94994695,1.829080386,2.69584612,3.064789838,-2.417253705,-1.337542806,-0.964047061,3.184147705
0.575225446,-0.025196086,0.08093701,1.019862065,0.789904243,0.884081872,-1.151815339,0.950011005,1.827138893,2.694689281,3.065996067,-2.417280729,-1.337266326,-0.963960507,3.176659093
0.585194797,-0.023580103,0.085841963,1.012032466,0.783296731,0.869139734,-1.150930142,0.949597151,1.831023277,2.679937409,3.059089132,-2.408451662,-1.333376083,-0.96990385,3.183807681
0.555428209,-0.021127935,0.111483289,1.034378511,0.849210852,0.976254218,-1.087554232,0.942987707,1.80228128,2.640942896,3.154232747,-2.452574063,-1.327353704,-0.958162659,3.151753192
0.520837262,-0.046078271,0.089307763,1.003493556,0.851626642,0.959472385,-1.113449075,0.918952225,1.843900119,2.641263738,3.141070647,-2.44872453,-1.341185301,-0.964015983,3.145722591
0.550743355,-0.00715462,0.038077623,0.984254986,0.852379653,0.950989717,-1.171747193,0.929158343,1.861616409,2.688000487,3.162468334,-2.412513531,-1.408412681,-0.959811294,3.162263159
0.568967566,-0.024492297,0.030002245,0.984503781,0.860050214,0.949757102,-1.199682109,0.93393119,1.861912281,2.683554578,3.153664454,-2.383832661,-1.269192592,-0.958416776,3.17164225
0.541840308,-0.050383928,0.04729645,1.007790967,0.867450575,0.952416471,-1.194871607,0.899202771,1.863430762,2.66325197,3.14159259,-2.403903122,-1.275518758,-0.936603776,3.188776948
0.524054905,-0.028876966,0.037753589,1.013081585,0.845184651,0.964683881,-1.17133889,0.89571422,1.878822361,2.66055377,3.163109903,-2.381449346,-1.289562804,-0.916038351,3.144374317
0.527377565,-0.015807043,0.006120749,1.074074641,0.996491823,1.064697717,-1.105569888,0.852745345,1.89351796,2.715382974,3.17041034,-2.269062082,-1.282319575,-0.968519344,3.12884435
0.514543223,0.001565369,0.008559452,1.075643,0.99617123,1.056675914,-1.121907215,0.857946418,1.906959752,2.721277269,3.172939477,-2.269624211,-1.276310363,-0.973579647,3.129921571
0.582691281,-0.034620025,-0.016110004,1.038419976,1.022835787,1.08399919,-1.14914763,0.747091858,1.892787824,2.726700271,3.063461031,-2.209632149,-1.257091423,-1.021139355,3.035055907
0.640844824,-0.043069486,0.010618794,1.049838084,1.016327286,1.120215886,-1.162522008,0.792317077,1.822645836,2.741917328,3.047339298,-2.215875873,-1.267130371,-1.081040353,3.023832574
0.606650576,-0.043814317,0.021340049,1.024578032,1.025675746,1.085639057,-1.150408992,0.799545539,1.839597191,2.714369257,3.058467348,-2.215206076,-1.265465451,-1.092152189,3.027872115
0.605341378,-0.037849495,0.070374703,1.080445849,0.991218188,1.066009475,-1.192257786,0.779845298,1.854515234,2.728070567,3.059966447,-2.277155922,-1.27717352,-1.064803931,3.020784044
0.604546415,-0.031127154,0.058112671,1.071539949,0.998300016,1.045775221,-1.171617587,0.764267536,1.849169897,2.754960062,3.060671027,-2.299572384,-1.281650645,-1.061967153,2.95832588
0.534669441,-0.018715261,0.111660507,1.201854973,0.960179742,0.955946519,-1.151901638,0.793482126,1.847507813,2.772720542,3.051028296,-2.342291268,-1.215923771,-1.07586919,2.985483021
0.487049186,0.004959577,0.126630234,1.194675431,0.963463308,0.925867289,-1.179471442,0.809558596,1.804682825,2.795239353,3.013937661,-2.29098186,-1.173243509,-1.080404425,2.939986716
0.526861761,0.007034346,0.122072786,1.276678432,1.039214434,0.950958184,-1.151956478,0.820739972,1.831937856,2.814956944,3.050169084,-2.304375177,-1.164287045,-1.06329068,2.923275342
0.656479749,-0.039826266,0.144875724,1.315143744,1.075578877,0.970643805,-1.127438412,0.85363736,1.831395779,2.760709603,3.118142367,-2.331678309,-1.096923481,-1.125726592,2.864120047
0.547892969,-0.028629729,0.046796834,1.216355285,1.068228342,1.05665422,-1.058426486,0.81976237,1.815384507,2.703663806,3.075017197,-2.363690075,-1.08354095,-0.971553959,2.998802568
0.583223554,-0.000788378,0.050914977,1.228477147,1.086788626,1.02060395,-1.081586922,0.847395417,1.869386688,2.715958494,3.088297216,-2.400809484,-1.088219939,-0.923190101,3.068248216
0.529796517,-0.008644622,0.055393096,1.254665231,1.036761502,1.023522814,-1.096389646,0.847583063,1.852697282,2.701497757,3.068543919,-2.403371693,-1.085619083,-0.909740891,3.078359191
0.504175427,0.003895551,0.051878867,1.227222805,1.041081537,1.030526193,-1.087143995,0.881072478,1.866345459,2.66377877,3.059813144,-2.396404839,-1.075369887,-0.913972564,3.101878388
0.53775008,-0.011274714,0.02581687,1.204460897,1.013568987,0.958506071,-1.109146075,0.900984487,1.950909722,2.679738796,3.085996319,-2.393231328,-1.073178461,-0.89145057,3.061486028
0.606868645,0.00165169,0.074172591,1.272547366,1.000856133,0.999504137,-1.149643992,0.91040669,1.952936468,2.713245736,3.186017523,-2.436796546,-1.065016862,-0.878922162,3.056327108
0.552428992,0.025162208,0.076203913,1.226517195,1.004903707,0.972027091,-1.156146602,0.917577286,2.024966788,2.733906889,3.194994136,-2.407801643,-1.110600902,-0.870381991,3.093861756
0.535782652,0.014391511,0.10707005,1.257250457,1.027777906,0.980234997,-1.17384978,0.915623423,2.041847737,2.720965859,3.207292325,-2.3468054,-1.09608301,-0.87689721,3.089663125
0.549416556,0.030551714,0.14723739,1.280465047,1.041489021,0.994592345,-1.173360492,0.950529777,2.023259113,2.717091291,3.199974805,-2.362148134,-1.101391157,-0.867139986,3.098971186
0.564048123,0.026300152,0.15808228,1.2915657,1.033443887,0.988532751,-1.166831962,0.942958678,2.011229855,2.719720991,3.188537927,-2.355623256,-1.112351059,-0.887134276,3.092760618
0.560232651,0.022268875,0.14913017,1.28201403,1.015370416,1.015801522,-1.178279513,0.928028213,1.989296978,2.714655429,3.181583782,-2.361833122,-1.1048757,-0.884493584,3.104909012
0.635130703,-0.001548065,0.148479067,1.353268742,0.982022305,0.987344723,-1.108569995,1.046677918,1.999901766,2.816721741,3.169575372,-2.365923956,-1.116518816,-0.894481748,3.125145595
0.609793374,0.005451055,0.10503424,1.346330071,0.973671514,0.997982748,-1.090776347,1.047426846,1.986727272,2.813321335,3.153885293,-2.360801647,-1.123514285,-0.884506871,3.120692401
0.563825122,0.018665619,0.066866782,1.30187294,0.963061601,1.010554954,-1.100506008,1.034177773,1.993885223,2.837066317,3.126376144,-2.361865519,-1.131690191,-0.869936406,3.102694179
0.485006303,0.078345429,0.078043625,1.259905481,0.958579756,0.96590811,-1.16727472,1.125051292,1.969057184,2.764451855,3.140416103,-2.295356371,-1.113730046,-0.868288546,3.089552857
0.456396137,0.090909062,0.092514761,1.25071055,0.982718723,0.959850843,-1.162178659,1.13554852,1.992739462,2.736044205,3.154266278,-2.313868074,-1.129974454,-0.853809397,3.111798864
0.382150981,0.117360208,0.162398596,1.338622059,1.033090782,0.915214017,-1.298679218,1.231466179,1.987016868,2.796306806,3.146410577,-2.311461202,-1.018530003,-0.743878017,3.156338594
0.298608891,0.064866975,0.128158308,1.350862016,0.988625816,0.926863178,-1.330936504,1.265968707,1.970434273,2.782147026,3.131448569,-2.416417892,-1.066676033,-0.675226046,3.203373902
0.345839517,0.072606156,0.148018263,1.369566539,0.998140456,0.903757068,-1.331820474,1.2735883,1.979771654,2.76546353,3.123576499,-2.403922792,-1.060098866,-0.693132882,3.211955369
0.388853128,0.064273182,0.136489386,1.348682412,1.00112086,0.864338996,-1.371513811,1.280462222,2.000478467,2.729137274,3.078167466,-2.392046499,-1.073837901,-0.695824405,3.225074848
0.34246782,0.083090519,0.106301607,1.503665187,1.016998492,0.779700879,-1.330878991,1.260105351,2.086507641,2.811008957,3.128409252,-2.323835879,-1.033467034,-0.66278703,3.179067179
0.368077529,0.090773393,0.125061626,1.490136082,1.009842871,0.761894466,-1.350332764,1.298348317,2.049229372,2.809703111,3.13536217,-2.314703073,-1.034943619,-0.654639314,3.185181668
0.361456077,0.092644878,0.099669357,1.47490699,1.005817797,0.759989076,-1.356783682,1.287844068,2.056962253,2.813550766,3.136929436,-2.302122313,-1.03322622,-0.659666506,3.184517667
0.404958247,0.105267258,0.114466215,1.512563488,0.968259561,0.7846875,-1.350658039,1.301742111,1.987601989,2.830083156,3.178886764,-2.349244971,-1.034613397,-0.710096682,3.210685845
0.462977872,0.070752364,0.06870682,1.482595462,0.945699999,0.882362032,-1.313326866,1.312415778,1.951943492,2.870111354,3.210154372,-2.370522844,-1.009001421,-0.728159998,3.20331719
0.474779252,0.07716306,0.046161023,1.452204658,0.942096917,0.896254296,-1.30867089,1.305772515,1.971813361,2.860510352,3.207835339,-2.349774444,-1.001853962,-0.734086559,3.19947991
0.512864428,0.08986622,0.047334709,1.437768749,0.94066957,0.897585533,-1.294247647,1.316476065,1.966070369,2.859106845,3.210028187,-2.342486134,-1.008116656,-0.732611911,3.186962803
0.500366093,0.091370211,0.05108984,1.457548151,0.948402979,0.895660191,-1.275650634,1.314129239,1.968065562,2.848727565,3.221087826,-2.343312424,-1.019062893,-0.740623448,3.196010224
0.522869653,0.102088633,0.049778764,1.466424152,0.940869735,0.898938782,-1.251555808,1.32734774,1.965096743,2.847099196,3.230145016,-2.336395309,-1.022536885,-0.737962824,3.198714604
0.435502559,0.088628203,0.115793329,1.561508734,0.967336674,0.977044546,-1.344127744,1.286178624,2.044021289,2.76972204,3.272177943,-2.2664882,-0.939628469,-0.712727479,3.230106216
0.419945143,0.136086679,0.128094355,1.539967343,0.92642089,0.981643335,-1.337910567,1.327280899,2.02787546,2.771012227,3.290580449,-2.316738021,-0.96150306,-0.70470243,3.224760146
0.417846032,0.13479164,0.134073162,1.547280352,0.921977347,0.978972963,-1.346198256,1.330988513,2.029226777,2.778279931,3.290358501,-2.308275713,-0.965686504,-0.705716958,3.222192534
0.47219692,0.144612219,0.123270524,1.568185893,0.920958771,0.997490061,-1.386508843,1.330015649,2.032846013,2.800057618,3.316615549,-2.31115618,-0.96142145,-0.71246572,3.235333756
0.467815214,0.154960537,0.13143413,1.575757968,0.928796035,1.005982674,-1.387733798,1.336316839,2.025128739,2.80606143,3.317563801,-2.295218885,-0.95997052,-0.708971676,3.22338154
0.507178284,0.158898566,0.148952937,1.60071121,0.925865289,1.020302489,-1.37848375,1.346917023,2.023296485,2.796987544,3.334607312,-2.292838728,-0.9429412,-0.711565765,3.232880982
0.475634711,0.167873708,0.174527911,1.626864116,0.909684712,1.027562146,-1.396079572,1.378391121,1.987485817,2.821707368,3.324699536,-2.311584822,-0.96623157,-0.70977034,3.246269587
0.552698291,0.213420294,0.192558685,1.575881295,0.843135207,0.900677707,-1.41788722,1.492663706,2.062677839,2.83456609,3.414166352,-2.383836043,-1.085331227,-0.717009212,3.307836607
0.597034953,0.144007468,0.198909833,1.495264424,0.819943196,0.910358889,-1.469132303,1.485163489,2.187129695,2.861934499,3.431413893,-2.362998851,-1.063074121,-0.735610161,3.278239593
0.621272348,0.124802959,0.186847569,1.476167661,0.824435227,0.919433211,-1.477232533,1.491400999,2.209357987,2.86961798,3.431725521,-2.348431482,-1.073428648,-0.7430706,3.26782649
0.635621129,0.136931066,0.197212716,1.481735082,0.80851388,0.909475439,-1.449804653,1.5324424,2.212910566,2.891615243,3.460765965,-2.361937417,-1.076548747,-0.744389514,3.270119436
0.576198295,0.135901058,0.235539376,1.47189867,0.811623794,0.967568696,-1.419736563,1.583067757,2.214083023,2.905955539,3.554743334,-2.372017291,-1.099158718,-0.751983563,3.300933909
0.542994663,0.130856365,0.232203008,1.468260648,0.802438477,0.974804376,-1.411118929,1.572831489,2.213659519,2.889374362,3.54383605,-2.356345434,-1.102245509,-0.752317956,3.298035222
0.552368104,0.139556311,0.223504754,1.43503298,0.808351406,0.97454787,-1.416195228,1.553856664,2.226710501,2.847589484,3.54194334,-2.353929362,-1.110123146,-0.731990325,3.299096844
0.553457904,0.137597046,0.220859527,1.42573323,0.807718336,0.984313942,-1.410442737,1.553020332,2.223936431,2.85808643,3.542894479,-2.363194132,-1.109887972,-0.734147822,3.288156309
0.588291225,0.134939832,0.242711512,1.440743322,0.82244877,1.014343824,-1.372628764,1.565120016,2.229447758,2.859441969,3.526899614,-2.355951253,-1.116539185,-0.740088117,3.294383581
0.562617188,0.129008272,0.211725909,1.421039402,0.800254415,1.016329256,-1.380359773,1.573376603,2.270973789,2.855949075,3.549182705,-2.313461573,-1.119453703,-0.696143054,3.255760328
0.609546058,0.133850415,0.19708246,1.378922971,0.818643093,1.048278693,-1.362020809,1.562860473,2.233517467,2.82745714,3.597036632,-2.354787781,-1.099070262,-0.668353023,3.238925707
0.581337633,0.116594776,0.203838744,1.386100763,0.809728336,1.053582859,-1.380106452,1.54075412,2.241165278,2.800732249,3.596947899,-2.344917355,-1.10703276,-0.658338725,3.235772408
0.630707726,0.10941052,0.214873254,1.381874856,0.786352569,1.033463049,-1.352759491,1.548349329,2.222600025,2.814142329,3.60351152,-2.343850123,-1.091592234,-0.73450531,3.229648024
0.654171917,0.10962936,0.228818131,1.384098929,0.789109738,1.04262022,-1.405294662,1.564757049,2.197655012,2.755800714,3.597607377,-2.316097879,-1.078932647,-0.650967697,3.231162905
0.719601565,0.070163743,0.213513599,1.36880732,0.799338517,1.063662022,-1.370304936,1.584207482,2.230299888,2.708266582,3.572161583,-2.299863403,-1.072494584,-0.619360334,3.232438103
0.746979119,0.06249856,0.19999806,1.366013381,0.807597197,1.063669914,-1.375885216,1.564357987,2.232096317,2.713178602,3.572813955,-2.294963259,-1.088545618,-0.626716585,3.227171624
0.686769513,0.033544631,0.21082708,1.391869535,0.80363364,1.036782355,-1.338100597,1.575041694,2.280220508,2.652992835,3.591713967,-2.290843809,-1.063518296,-0.623980174,3.234156816
0.688585905,0.033376142,0.211262415,1.392572531,0.801599178,1.036383468,-1.339271213,1.576054897,2.278941745,2.657518381,3.592020348,-2.290000555,-1.063480047,-0.624187559,3.233646261
0.675427323,0.027796968,0.204817914,1.405699774,0.826112021,0.986876849,-1.406984013,1.551119786,2.276557558,2.623158587,3.528681224,-2.268970777,-1.063751183,-0.603187935,3.250718467
0.76814177,-0.045403092,0.228923331,1.372859471,0.840952322,1.01719125,-1.384308475,1.546929268,2.236517009,2.607398413,3.520437003,-2.278576329,-1.161300615,-0.611494854,3.23415309
0.75893918,-0.086113873,0.20682907,1.358344451,0.850069694,1.048858464,-1.362627467,1.511560536,2.262983093,2.52294541,3.524173222,-2.256873888,-1.163734312,-0.613426162,3.257539324
0.762880052,-0.092187294,0.140410035,1.374448423,0.78960833,0.963844791,-1.391123598,1.471743538,2.252877509,2.560400177,3.495063328,-2.200640812,-1.261865301,-0.623114414,3.239238894
0.741647541,-0.072214933,0.118916604,1.361215224,0.777689733,0.917491882,-1.404079653,1.448457918,2.24502261,2.553380194,3.486905849,-2.169014952,-1.236607566,-0.644941331,3.208228449
0.745698801,-0.087981317,0.059716237,1.30921601,0.771574222,0.934732836,-1.500231768,1.410987752,2.260239714,2.5417784,3.426811046,-2.090656915,-1.189785807,-0.660046067,3.180699318
0.693919425,-0.066587841,0.015351089,1.321643623,0.793820787,0.933283312,-1.49804125,1.328274652,2.247409613,2.563016084,3.354456822,-2.083401741,-1.217289965,-0.675055978,3.199892507
0.641561915,-0.035691223,0.050578223,1.289072701,0.751169446,0.867320615,-1.433466756,1.341181878,2.243531165,2.608899982,3.462880965,-2.058174133,-1.17401376,-0.727085631,3.128791592
0.64815074,0.011290204,0.049606196,1.261707798,0.720211307,0.842095028,-1.471294174,1.392839684,2.255410902,2.64421329,3.472573225,-2.074639777,-1.185513668,-0.627605404,3.139015981
0.654784791,0.011403402,0.024465046,1.241198521,0.712024341,0.850893942,-1.500409936,1.360765804,2.263064178,2.655649899,3.467881482,-2.066874155,-1.196648536,-0.646342954,3.129767003
0.679531454,0.006998647,0.106590416,1.247103873,0.611669078,0.902942026,-1.552220303,1.32269763,2.219954035,2.652930798,3.370971709,-2.060425971,-1.274808424,-0.618404314,3.125480669
0.680996038,-0.017908194,0.150987639,1.247059125,0.616920321,0.901699905,-1.482202507,1.331090154,2.221386203,2.62780726,3.373558765,-2.112219149,-1.267727285,-0.608184572,3.126087687
0.679278867,-0.02085927,0.153477863,1.247033697,0.616017478,0.911534628,-1.484689125,1.332783914,2.217803666,2.618026843,3.376399535,-2.120158081,-1.265615876,-0.598971586,3.130284852
0.70833627,-0.023650982,0.162109581,1.276546294,0.633443743,0.92168232,-1.461527137,1.343952193,2.201158585,2.60584497,3.391086705,-2.117225733,-1.249912592,-0.59093863,3.139330455
0.65572629,-0.014677945,0.153836427,1.24722519,0.630419818,0.907121082,-1.455132436,1.34130171,2.191420673,2.577849976,3.356691459,-2.12481463,-1.264605813,-0.560810608,3.113023344
0.661365258,-0.01820299,0.153696786,1.249166204,0.630268536,0.908236707,-1.455116113,1.338578825,2.192969993,2.577314147,3.356030228,-2.12487118,-1.265030152,-0.562038201,3.111158792
0.654345385,-0.018442469,0.154479464,1.253000085,0.631403422,0.905793548,-1.455485871,1.34103461,2.19468847,2.574647012,3.356614941,-2.12268869,-1.270898462,-0.560840723,3.111951362
0.684277592,-0.008142041,0.156558745,1.236159572,0.637603235,0.925104819,-1.441387348,1.349409938,2.181893976,2.598429337,3.372242236,-2.144622219,-1.251096345,-0.569914828,3.097813841
0.636911424,0.006623394,0.151157602,1.229176695,0.661895006,0.942183034,-1.407495667,1.348960181,2.156243625,2.601601597,3.378461506,-2.152785435,-1.247110575,-0.563129503,3.090715973
0.654383454,-0.006814972,0.144876404,1.203878724,0.67070256,0.928628677,-1.37337079,1.365770709,2.151035262,2.61406846,3.375494154,-2.161070004,-1.254138999,-0.569915386,3.083799533
0.597594624,-0.024547292,0.154694785,1.231915265,0.654334697,0.937373364,-1.314833522,1.411894437,2.164971389,2.607598548,3.384622014,-2.201377817,-1.245397502,-0.532347812,3.109900819
0.564782267,-0.03461647,0.149306631,1.24321458,0.692135887,0.962426008,-1.330910258,1.420278691,2.18967094,2.642945062,3.393381191,-2.172416502,-1.204944203,-0.525376868,3.116093556
0.528484848,-0.047945269,0.184532877,1.263570125,0.695479057,0.934990113,-1.308262051,1.415216557,2.209649529,2.670834624,3.403425525,-2.213051827,-1.209807991,-0.525640553,3.150093326
0.581206937,-0.069444724,0.211541497,1.243972961,0.766292099,0.918006033,-1.341713129,1.409688192,2.158453528,2.492570927,3.206404776,-2.212017364,-1.183360355,-0.512254616,3.229648081
0.604597091,-0.043993934,0.207562399,1.238458421,0.7675704,0.92810216,-1.329412352,1.428253277,2.147031822,2.49090922,3.20898477,-2.214744946,-1.176793702,-0.490907331,3.225864153
0.592686933,-0.049262284,0.185595631,1.212130367,0.806940801,0.924767497,-1.306726271,1.43864025,2.152520712,2.504708325,3.204787704,-2.230341078,-1.169041344,-0.45823848,3.218563968
0.547109044,-0.031059103,0.178886207,1.262579699,0.769948179,0.906843532,-1.30646974,1.446463393,2.153292813,2.529815142,3.240932656,-2.217953692,-1.154732243,-0.457111387,3.251785831
0.476348249,-0.062623708,0.185908192,1.290585458,0.830755867,0.800705497,-1.37421112,1.480200896,2.244264269,2.871185511,3.309275445,-2.284267439,-1.074117513,-0.461089657,3.154711788
0.466160297,-0.04950303,0.197272394,1.302047248,0.828242535,0.780031077,-1.35431474,1.494755481,2.230961295,2.875311003,3.32244714,-2.310047469,-1.076868285,-0.439189452,3.146051609
0.485083061,-0.056300524,0.207347048,1.300254423,0.837475802,0.773112219,-1.353181739,1.485632147,2.219487048,2.872719338,3.30965573,-2.310028766,-1.07929097,-0.441583101,3.146622
0.442510017,-0.044188071,0.220991907,1.349206631,0.85986503,0.773736686,-1.289159791,1.529346508,2.213418584,2.875083343,3.260325147,-2.306279819,-1.102602501,-0.423921934,3.173288035
0.430849233,-0.053859353,0.229801674,1.344329571,0.889747206,0.776140334,-1.252951271,1.535605866,2.209718127,2.880734497,3.272310726,-2.31524107,-1.097113222,-0.442313309,3.150017862
