intercept,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r_on,r13_lag,R2,adjR2
-4.92E-05,0.145326213,0.110843872,0.037673106,0.020174909,-0.048445777,-0.022938096,0.217435249,-0.040849193,0.098371765,-0.120765155,0.231820352,0.089662176,0.061308392,0.063122433,0.119341346,0.083604473
-3.83E-05,0.144753406,0.113484102,0.038708416,0.023180683,-0.052577065,-0.028708058,0.206068458,-0.039642202,0.105570858,-0.111126199,0.241310642,0.086931065,0.066336111,0.056064462,0.123761987,0.088204503
-4.27E-05,0.14285052,0.116483678,0.042251659,0.021703478,-0.052298105,-0.031274935,0.209054145,-0.033870897,0.102691957,-0.113961368,0.243862452,0.085258334,0.066591096,0.055214509,0.124846146,0.089332656
-4.01E-05,0.147428145,0.115854399,0.044370401,0.017627778,-0.052695003,-0.035538971,0.206759974,-0.03207433,0.102149692,-0.124918032,0.234739017,0.090407777,0.068775586,0.05277287,0.126785742,0.09135096
-4.75E-05,0.150524954,0.11236562,0.03958866,0.014719787,-0.051958028,-0.035485844,0.198862617,-0.026192176,0.094090997,-0.126791305,0.230918201,0.09173223,0.068154543,0.046389694,0.123604113,0.088040222
-6.22E-05,0.152208808,0.102977146,0.053305217,0.019746249,-0.050783605,-0.038204595,0.199884785,-0.029819052,0.083336258,-0.106311756,0.305447311,0.056764191,0.068102539,0.050689125,0.134618203,0.09950126
-5.26E-05,0.152257389,0.098759399,0.054037713,0.017055114,-0.048207994,-0.041382633,0.194808051,-0.03302627,0.08642353,-0.118548643,0.299881247,0.055071843,0.068122457,0.042379452,0.134135834,0.098999317
-5.36E-05,0.156335757,0.102829084,0.053164717,0.046451785,-0.043992938,-0.050667646,0.1429165,-0.024376719,0.102660678,-0.127565638,0.29480664,0.045634378,0.068227063,0.039035589,0.130337152,0.095046486
-5.74E-05,0.16032973,0.103068967,0.051829034,0.050924239,-0.046425126,-0.050357146,0.14012159,-0.027577125,0.09893377,-0.13304115,0.294940944,0.049515991,0.069146623,0.040735511,0.137013708,0.101993975
-6.75E-05,0.164573311,0.107484876,0.045235525,0.049821612,-0.049339994,-0.045384269,0.143182148,-0.01681601,0.0918851,-0.139242029,0.292917048,0.043082481,0.067440462,0.043993183,0.137548724,0.102550702
-7.34E-05,0.16428136,0.109482743,0.04665943,0.049592661,-0.048249077,-0.049387688,0.147666997,-0.021040112,0.091849703,-0.140333853,0.29621931,0.042554776,0.065771306,0.045299856,0.138199795,0.103228192
-7.70E-05,0.159625001,0.107336725,0.046938768,0.053314337,-0.05209902,-0.039262885,0.144500171,-0.025228063,0.095797667,-0.141458421,0.299555738,0.038201077,0.064163397,0.047887683,0.13654809,0.101509462
-9.57E-05,0.175091831,0.094313778,0.030491791,0.049151482,-0.061157056,-0.01070613,0.144461816,-0.036770049,0.086637643,-0.140306016,0.299048275,0.038424742,0.064153532,0.054290858,0.136504727,0.101464339
-0.000103235,0.172162793,0.091105546,0.033600506,0.046455696,-0.062956148,-0.006922413,0.143356203,-0.041317776,0.098531234,-0.138388781,0.29701859,0.038726846,0.063522213,0.06203548,0.135496062,0.100414743
-9.73E-05,0.17827429,0.091135954,0.033196337,0.040535764,-0.068738152,-0.009269867,0.141607416,-0.037253605,0.101869008,-0.140376249,0.298597938,0.041253513,0.063414878,0.064755338,0.139635951,0.104722627
-8.38E-05,0.169798689,0.079440389,0.042673242,0.039253417,-0.054091638,-0.008763249,0.139565176,-0.045794136,0.107339577,-0.125693106,0.29772661,0.028451446,0.067755151,0.071097844,0.134070242,0.098931064
-8.43E-05,0.168554139,0.080991813,0.043119917,0.041230241,-0.053044324,-0.007482622,0.140746226,-0.039966346,0.106883895,-0.128584429,0.298962813,0.030650891,0.067167552,0.068921874,0.13422842,0.09909566
-9.13E-05,0.164579021,0.095845803,0.049613659,0.032833415,-0.04860392,-0.006814569,0.131888933,-0.032579978,0.118355818,-0.121532075,0.304118772,0.041860605,0.065513036,0.069422269,0.135388263,0.100302569
-7.69E-05,0.172455668,0.094606376,0.046260307,0.029914481,-0.053410931,-0.007707522,0.125223993,-0.024298783,0.126586866,-0.121519758,0.305502409,0.05254757,0.064173944,0.077473359,0.138509165,0.103550116
-8.17E-05,0.172517621,0.095645216,0.04452622,0.027659882,-0.053137704,-0.009055045,0.127425203,-0.025559335,0.122995672,-0.123884081,0.305081329,0.052575916,0.065082181,0.078943671,0.139379789,0.104456071
-7.74E-05,0.17203794,0.096215132,0.04405616,0.026343297,-0.054515978,-0.00821888,0.127719909,-0.024522765,0.123572006,-0.12427758,0.306112827,0.05288549,0.065046678,0.079252532,0.139013169,0.104074573
-7.21E-05,0.170455432,0.099624877,0.044339982,0.025864833,-0.054392897,-0.004701415,0.126879834,-0.021991763,0.121124217,-0.123726445,0.305365219,0.051071272,0.066405944,0.077560742,0.139621118,0.104707192
-6.71E-05,0.168411052,0.099996121,0.042932327,0.023974217,-0.056294094,-0.003421873,0.123822996,-0.024485261,0.125052743,-0.122094374,0.30505051,0.051081078,0.066528194,0.077426769,0.139068104,0.104131737
-6.71E-05,0.168430229,0.100070937,0.042505489,0.023162752,-0.056164308,-0.003221917,0.124060038,-0.024535991,0.125459623,-0.122582413,0.304090039,0.051554166,0.066220643,0.077699331,0.138357328,0.103392118
-7.10E-05,0.167175955,0.099025321,0.041973447,0.023219051,-0.056106523,-0.00216047,0.123912524,-0.023569672,0.125463789,-0.123473966,0.303758695,0.051442159,0.066590893,0.076823272,0.138164948,0.103191931
-6.21E-05,0.163847016,0.100828465,0.047590845,0.027041818,-0.059592764,-0.001509629,0.124058415,-0.025088886,0.128667735,-0.123138713,0.302313508,0.055726395,0.066122268,0.078441375,0.137882187,0.102897696
-6.45E-05,0.164362899,0.100559764,0.047530835,0.027314987,-0.059181075,-0.00232163,0.123951696,-0.02440165,0.129001571,-0.123602103,0.30094286,0.055924572,0.066094153,0.078207245,0.137630646,0.102635947
-6.79E-05,0.165095776,0.102030409,0.048010206,0.026122358,-0.059312175,-0.002493221,0.125572949,-0.026121207,0.129553626,-0.12393279,0.299410942,0.057075469,0.065945424,0.078669909,0.137663346,0.102669975
-7.20E-05,0.163462179,0.099641228,0.047706946,0.028567336,-0.063143375,-0.00715756,0.116571449,-0.019941613,0.141382088,-0.125754137,0.301714707,0.056497367,0.069988295,0.077399854,0.14067341,0.105802186
-6.92E-05,0.163397974,0.099129838,0.048126047,0.027181011,-0.062237222,-0.006361149,0.118538168,-0.019481246,0.142076495,-0.126033995,0.301535444,0.057425706,0.070513806,0.078788853,0.141116024,0.106262761
-8.86E-05,0.169794961,0.100739422,0.047831664,0.017093876,-0.059587917,0.000564802,0.135017442,-0.011015695,0.130203736,-0.109882207,0.295269014,0.07167576,0.071320225,0.083353204,0.145854235,0.111193247
-9.87E-05,0.170718021,0.102289272,0.047578679,0.016681506,-0.061381724,0.005192848,0.151441374,-0.011569207,0.128264706,-0.109135183,0.305465221,0.069979084,0.070923597,0.074236556,0.148207256,0.113641754
-0.000102479,0.171998098,0.101704229,0.049757732,0.01554246,-0.0621029,0.007458659,0.15212307,-0.005528126,0.128351873,-0.110810947,0.305160215,0.066664924,0.070223292,0.07515835,0.147624151,0.113034986
-0.000124908,0.173873487,0.095520819,0.041092512,0.025500113,-0.057483858,0.015335105,0.173433178,-0.004330658,0.119096578,-0.120225388,0.26767099,0.084773707,0.068962584,0.081493565,0.137820105,0.102833095
-0.000132003,0.179651288,0.094347315,0.03285424,0.026391906,-0.054704593,0.013866427,0.175617245,-0.006886405,0.129517427,-0.111925186,0.275015213,0.084546452,0.069409738,0.078763895,0.141139733,0.106287433
-0.000128165,0.179219686,0.09579753,0.031346092,0.026960216,-0.054900042,0.015040087,0.176726447,-0.006247229,0.128582236,-0.111544678,0.274621411,0.085843369,0.068962164,0.079921448,0.140932586,0.10607188
-0.000130224,0.179698221,0.09530654,0.030548513,0.026842905,-0.054426389,0.014717532,0.177727465,-0.005908485,0.128268593,-0.111531174,0.274320571,0.085197029,0.069059837,0.079659272,0.140916754,0.106055404
-0.000131277,0.179281141,0.095527117,0.029668697,0.026416491,-0.0549405,0.01468781,0.178866079,-0.005451249,0.127960953,-0.110273428,0.274477836,0.085155894,0.068818346,0.079497753,0.140901269,0.106039292
-0.000130101,0.178832218,0.098165737,0.031078147,0.031409784,-0.054463159,0.013545673,0.180578337,-0.00730019,0.127438815,-0.10927332,0.275576323,0.084361031,0.068257686,0.079844239,0.141570812,0.106736004
-0.000131144,0.179822999,0.098993911,0.032114597,0.030797936,-0.054966105,0.011299831,0.179922979,-0.00708638,0.126217346,-0.109762171,0.27630053,0.085065854,0.0679156,0.080149782,0.141815476,0.106990597
-0.000127927,0.181895508,0.097181439,0.027786736,0.026706388,-0.051695838,0.014425413,0.178182864,-0.008390147,0.130028887,-0.10981464,0.27263305,0.084170011,0.068054175,0.080997075,0.141134265,0.106281743
-0.000129756,0.179910902,0.098018267,0.028219836,0.026136538,-0.052651219,0.014171226,0.177991028,-0.010370743,0.130387046,-0.108514377,0.272595033,0.085484586,0.06784852,0.082151665,0.140836464,0.105971856
-0.000125652,0.178592901,0.100981792,0.026377524,0.024591249,-0.055706137,0.011605188,0.176865424,-0.014112039,0.135122816,-0.10775813,0.274586944,0.086792068,0.067736147,0.083442235,0.14219781,0.107388446
-0.000129957,0.178829899,0.102357702,0.027994808,0.024393228,-0.054202939,0.008594183,0.180398811,-0.013481209,0.136266633,-0.107511111,0.273432656,0.086466844,0.067894974,0.084281661,0.142120007,0.107307486
-0.000127392,0.175123808,0.102613407,0.026620709,0.026374484,-0.051421082,0.01503183,0.173670303,-0.017192414,0.138262799,-0.103600633,0.275539978,0.080918591,0.067859664,0.082970292,0.141416304,0.106575227
-0.000131608,0.174419103,0.102708662,0.024691118,0.030872573,-0.052440519,0.017669883,0.177247273,-0.013798879,0.137486208,-0.102209582,0.270500022,0.081678132,0.068219243,0.082538154,0.140548255,0.105671952
-0.000131262,0.16855474,0.10321022,0.028920241,0.037422219,-0.050221127,0.019603154,0.178005501,-0.011540344,0.136001026,-0.101651105,0.280551402,0.085037377,0.070376268,0.082464137,0.142395693,0.107594359
-0.000139102,0.169031369,0.099287205,0.026103809,0.035555505,-0.055968913,0.020412303,0.179068,-0.010076054,0.135348885,-0.101836749,0.284275715,0.082020185,0.069674166,0.086018175,0.142207855,0.107398899
-0.000153755,0.168313242,0.099954894,0.023350372,0.043152053,-0.048479358,0.007835167,0.171481696,-0.01221426,0.126210222,-0.091142124,0.246610794,0.100932462,0.071962454,0.094868506,0.13387071,0.098723435
-0.000162307,0.169215731,0.095957837,0.020191271,0.041030752,-0.052947191,0.009477461,0.171479864,-0.01325853,0.12984416,-0.089513085,0.246178956,0.079662972,0.069659947,0.09668309,0.131359026,0.096109827
-0.000163335,0.168090508,0.095661189,0.021732218,0.041708794,-0.053298747,0.009914984,0.1696878,-0.014985626,0.135698888,-0.089373447,0.246528704,0.078966692,0.06993139,0.095092889,0.131244228,0.095990371
-0.000165366,0.1686226,0.095451852,0.020531246,0.041795542,-0.053086394,0.010640908,0.169106298,-0.0144755,0.136212132,-0.089050657,0.246037208,0.084058411,0.069941645,0.095121518,0.131345273,0.096095516
-0.000169434,0.16960582,0.096011886,0.018544912,0.042571364,-0.053347442,0.010885896,0.170969149,-0.013968849,0.135403468,-0.088500004,0.245696816,0.085635396,0.070450085,0.09496236,0.132215595,0.097001155
-0.000173788,0.169783096,0.093114335,0.016068936,0.043019952,-0.05661005,0.010215763,0.17012367,-0.013239487,0.135610884,-0.082477508,0.246649528,0.079985818,0.070136181,0.095727867,0.131030322,0.095767784
-0.000174579,0.168720838,0.093289802,0.014719543,0.042414981,-0.056997162,0.011361124,0.170745477,-0.012355713,0.137158137,-0.082963644,0.246056081,0.081507509,0.070144287,0.096522393,0.13078375,0.095511207
-0.000172256,0.16816912,0.094028909,0.011718394,0.043944715,-0.055102426,0.015970758,0.171823735,-0.016779563,0.139974344,-0.08166533,0.243777941,0.083597332,0.07013302,0.096158955,0.130929797,0.09566318
-0.000173451,0.165982688,0.094216153,0.017324803,0.03831032,-0.057054872,0.010312549,0.162140337,-0.013386805,0.14107174,-0.080763234,0.249498966,0.087269857,0.073332205,0.099252136,0.133264935,0.098093078
-0.000175393,0.165539569,0.094042499,0.016051053,0.036758416,-0.059063993,0.011488949,0.161291041,-0.014356704,0.142976365,-0.081055213,0.249075235,0.087660259,0.073344015,0.098827245,0.133285571,0.098114551
-0.000178967,0.162728593,0.094015923,0.018357315,0.036455856,-0.060243267,0.01335324,0.161737309,-0.015288771,0.143095658,-0.082614514,0.248367123,0.087410428,0.073058276,0.09900866,0.131741068,0.096507372
-0.000181839,0.171637629,0.09030272,0.010189389,0.033430013,-0.059481533,0.015003614,0.166036544,-0.019763605,0.140159215,-0.081198507,0.246812431,0.087883228,0.072462106,0.100999645,0.134480057,0.099357509
-0.000187496,0.173572411,0.089719001,0.01305573,0.035527909,-0.049865505,0.0121743,0.169502555,-0.019040295,0.140299257,-0.078503373,0.240185682,0.087430512,0.072938745,0.101974893,0.133702229,0.098548116
-0.000192807,0.173932401,0.09231341,0.01089121,0.040963608,-0.049848586,0.010043989,0.164045465,-0.014414451,0.141591832,-0.085158008,0.241040048,0.083611024,0.074502849,0.097590745,0.135447619,0.100364334
-0.000182515,0.169397438,0.090320739,0.013900374,0.047065303,-0.043832452,0.012910212,0.163575028,-0.015532187,0.144947276,-0.086699417,0.239981839,0.080505206,0.074686872,0.099900346,0.133363842,0.098195997
-0.000178353,0.168132207,0.094973259,0.015785459,0.053672747,-0.038199324,0.015249034,0.166436847,-0.01557116,0.14710768,-0.088623247,0.244289849,0.078288326,0.074588178,0.097995446,0.13497966,0.099877385
-0.000186188,0.168599902,0.092728038,0.013321384,0.064817027,-0.035793477,0.017672734,0.161983413,-0.013238975,0.140191458,-0.068668745,0.245733567,0.076611728,0.07477417,0.099723092,0.135514639,0.100434074
-0.000180329,0.167834279,0.090518845,0.011274187,0.066127178,-0.034732701,0.019732823,0.158168027,-0.016982409,0.143379112,-0.069938161,0.247351924,0.077175701,0.074775486,0.102301639,0.135790895,0.10072154
-0.000182142,0.167374544,0.090174627,0.010862877,0.066315575,-0.034487255,0.019735123,0.158255607,-0.016961137,0.143888669,-0.070021039,0.247096563,0.076957267,0.074852274,0.102189945,0.135765876,0.100695506
-0.000175919,0.16601811,0.091807746,0.010316185,0.062337469,-0.034107758,0.022060669,0.161663232,-0.018830605,0.149808831,-0.060144357,0.253855091,0.071559554,0.072686254,0.102854639,0.135437912,0.100354233
-0.000176898,0.166187523,0.092001161,0.010301888,0.06263447,-0.033836792,0.021640385,0.162449116,-0.018681005,0.150371849,-0.060369344,0.25367667,0.071218198,0.072651242,0.102609274,0.135316059,0.100227436
-0.000172732,0.164432462,0.092114954,0.01013923,0.059873678,-0.037713305,0.022528705,0.165240407,-0.022020879,0.149161118,-0.059863295,0.252414481,0.067827543,0.072300492,0.102145263,0.134340123,0.099211896
-0.000170067,0.162063553,0.091492956,0.008473774,0.059862079,-0.038208376,0.025595539,0.165432189,-0.022927348,0.152514305,-0.061561603,0.254077483,0.06525485,0.072108062,0.102187734,0.133042795,0.097861923
-0.000167803,0.157309973,0.088714432,0.003261704,0.060251214,-0.035574012,0.021969991,0.168496681,-0.02709767,0.148946918,-0.058120226,0.255286636,0.065891478,0.071156073,0.103314598,0.130965905,0.095700753
-0.000163668,0.152518166,0.08622091,0.00418142,0.060817447,-0.039343982,0.02424018,0.174104167,-0.030136987,0.161823364,-0.061891089,0.256518641,0.062363954,0.072657471,0.098896711,0.131574655,0.096334206
-0.000151952,0.157970389,0.091461949,0.000427715,0.063865048,-0.037320438,0.031052484,0.177139919,-0.023569889,0.156900876,-0.063069167,0.251635616,0.066864558,0.074576633,0.094591918,0.133629657,0.0984726
-0.0001483,0.157091539,0.091716146,0.001278401,0.062967879,-0.036725092,0.032423326,0.177045029,-0.024839136,0.156780301,-0.063989266,0.251406747,0.067310191,0.073928484,0.096991893,0.132904233,0.097717738
-0.000148141,0.157104717,0.097731472,-0.00323949,0.064859706,-0.035240086,0.039091009,0.1797127,-0.019211283,0.160635185,-0.060573099,0.252014316,0.061695211,0.071759516,0.098038734,0.133053562,0.097873126
-0.000138882,0.157366633,0.102542264,0.002637742,0.062965346,-0.031820326,0.041871633,0.175897039,-0.018029043,0.159237107,-0.067869094,0.255954168,0.059984481,0.071821801,0.100339632,0.134256767,0.099125158
-0.000139866,0.158654385,0.100722278,0.00734299,0.065954942,-0.031441209,0.040666118,0.185803163,-0.013370993,0.156406347,-0.074214461,0.255446418,0.057139136,0.072559217,0.106127505,0.134680933,0.099566536
-0.00014942,0.161167634,0.100538737,0.006782168,0.069910984,-0.022219017,0.035424442,0.184234636,-0.022099388,0.155576466,-0.069666754,0.253119463,0.056443947,0.073222015,0.103301142,0.134452012,0.099328326
-0.000149952,0.160450136,0.100988178,0.006918481,0.069777583,-0.021885639,0.035156658,0.183600316,-0.022271691,0.155549206,-0.069801772,0.252915834,0.056778512,0.072873741,0.103013063,0.132843225,0.097654255
-0.000155257,0.159995385,0.096158536,0.006765095,0.076684045,-0.024963877,0.039809803,0.188815771,-0.025868892,0.153569897,-0.065914161,0.252879106,0.062644551,0.075286023,0.103882791,0.134102487,0.098964617
-0.000161891,0.158122323,0.096741402,0.019254634,0.078442588,-0.016946037,0.047782906,0.187152639,-0.022860241,0.166341003,-0.07104057,0.258843632,0.05493164,0.075636621,0.111491336,0.136148202,0.101093347
-0.0001706,0.162773954,0.093530596,0.024947474,0.077385553,-0.019498682,0.049508246,0.190324038,-0.033278633,0.165047822,-0.070268122,0.256385045,0.056619323,0.075893064,0.117195685,0.138829879,0.103883845
-0.00016333,0.156040492,0.115048051,0.025625256,0.080082965,-0.016919606,0.047974987,0.191392348,-0.030853153,0.162508993,-0.069477987,0.25294473,0.052140257,0.074142546,0.119819279,0.141733584,0.106905382
-0.000168707,0.159516097,0.118825681,0.020837741,0.080898133,-0.011381575,0.041948196,0.19480736,-0.026582283,0.15689124,-0.072183664,0.254840587,0.054733653,0.075337412,0.123191423,0.144980434,0.110283988
-0.000169893,0.160401334,0.120480259,0.019215921,0.081572291,-0.007754609,0.041363427,0.197463521,-0.025145943,0.161199966,-0.071155037,0.254199392,0.054420005,0.075079391,0.123347265,0.145122657,0.110431982
-0.000182886,0.163996411,0.115371188,0.026759914,0.070662133,-0.000124055,0.045069177,0.197235102,-0.019927634,0.153642421,-0.062231384,0.256367578,0.048440123,0.075955989,0.123276435,0.141891746,0.107069962
-0.000177405,0.172924445,0.111550337,0.031370626,0.0701075,0.00165218,0.045441932,0.199657296,-0.016548737,0.154920931,-0.067216448,0.257629906,0.046440985,0.076556652,0.119788501,0.144397283,0.109677173
-0.000177539,0.173147817,0.113595519,0.032213119,0.071460442,0.001761921,0.048995406,0.20311725,-0.020335632,0.154207161,-0.067614406,0.256921957,0.044843905,0.076524794,0.121118944,0.145811348,0.11114862
-0.000179712,0.172121762,0.117406413,0.027567742,0.06542159,0.000594059,0.050976667,0.203726406,-0.024373979,0.153242278,-0.066933901,0.260625299,0.047068386,0.077800155,0.121729168,0.146860567,0.112240416
-0.000175959,0.17287331,0.113321166,0.026372264,0.068049134,0.000742917,0.05266508,0.209597385,-0.026548422,0.148739816,-0.067047277,0.256597603,0.047491918,0.078899287,0.121426028,0.146954921,0.112338599
-0.00017435,0.172977285,0.115638536,0.03642245,0.07430434,-0.007160906,0.054827001,0.207104582,-0.030463753,0.139737612,-0.066777879,0.249365699,0.042136685,0.076029456,0.116681985,0.144314236,0.109590755
-0.000171331,0.168594659,0.116956383,0.037230656,0.076239742,-0.005052982,0.050777872,0.211272239,-0.029064491,0.135956037,-0.066972084,0.253726995,0.039047004,0.075654017,0.114823175,0.142193831,0.107384306
-0.000183807,0.16691597,0.111224045,0.044441495,0.085677324,-0.022191234,0.047588001,0.223811324,-0.030992598,0.161459872,-0.075961631,0.269564328,0.060573349,0.077635857,0.117735529,0.14919766,0.114672348
-0.000174478,0.171359999,0.10625119,0.043905818,0.079969005,-0.020816457,0.044711155,0.22294414,-0.03438833,0.163166627,-0.079069356,0.273689117,0.052762936,0.078753345,0.119375455,0.150461478,0.115987451
-0.000161587,0.165473279,0.109043116,0.043834881,0.070101416,-0.027302642,0.032113044,0.217805111,-0.019054021,0.150871824,-0.086721223,0.270493608,0.048554439,0.078478572,0.116582472,0.145903859,0.111244886
-0.000161018,0.165806564,0.109469399,0.041130424,0.075588153,-0.023791315,0.031264529,0.218691107,-0.019032804,0.157856747,-0.08542013,0.273070853,0.048457347,0.078780849,0.11900408,0.146219306,0.111573133
-0.000160741,0.166342642,0.112234355,0.042145994,0.076895419,-0.023876403,0.034256988,0.214735745,-0.015380717,0.159272196,-0.082202987,0.273273547,0.049593284,0.078761248,0.117451928,0.145619643,0.110949136
-0.000166815,0.168632424,0.111071734,0.040595125,0.074349107,-0.021785915,0.033471788,0.215190296,-0.015533767,0.159227487,-0.085874929,0.277894313,0.056062514,0.078901331,0.117910186,0.147823442,0.113242365
-0.000170149,0.164724682,0.120202066,0.0453032,0.065664208,-0.017298021,0.043100266,0.206743902,-0.036033844,0.147110608,-0.067117102,0.240455391,0.046399931,0.080869807,0.114548307,0.140398003,0.105515604
-0.000177194,0.170580709,0.114251212,0.041528083,0.065419004,-0.0068122,0.060434507,0.207399764,-0.028656486,0.168682011,-0.078080106,0.247982194,0.024826233,0.080194868,0.104041331,0.141950716,0.107131324
-0.000179009,0.168673889,0.116035577,0.042780524,0.061495139,-0.006785633,0.066377415,0.206229459,-0.030413688,0.169161501,-0.075752437,0.249747812,0.026432193,0.080010142,0.102051786,0.142201441,0.107392224
-0.000180658,0.169355593,0.113159608,0.042284934,0.062940845,-0.003069045,0.067948759,0.20678693,-0.029272458,0.165110149,-0.076407891,0.2483546,0.025262783,0.079463171,0.100916344,0.138997972,0.104058759
-0.000174533,0.1668399,0.111246067,0.03871493,0.063942147,-0.0025154,0.064632939,0.207445963,-0.032253383,0.169789083,-0.079040869,0.248694151,0.02281884,0.07828467,0.103305539,0.137866552,0.102881426
-0.000149054,0.149204247,0.127157455,0.034225453,0.063164032,0.000180718,0.10852073,0.197517958,-0.026968615,0.149615751,-0.070272083,0.255196115,0.042528813,0.076421266,0.097772419,0.134883706,0.099777537
-0.000158314,0.15142989,0.129189644,0.03603706,0.063413098,-0.002768985,0.113143835,0.201926732,-0.022187653,0.157616356,-0.070128141,0.258380918,0.044755873,0.080635245,0.103367714,0.137262674,0.102253044
-0.000162983,0.15576098,0.12741431,0.035731413,0.069685472,-0.001421537,0.124088373,0.202348075,-0.018742658,0.147509136,-0.080389073,0.261626809,0.044187162,0.07975753,0.103183612,0.139338944,0.104413567
-0.000153237,0.163472993,0.131406574,0.032612155,0.067418465,-0.00437111,0.141142661,0.208598408,-0.013005706,0.154135495,-0.08039874,0.257635271,0.047863658,0.077425868,0.106466807,0.140757465,0.105889652
-0.000157458,0.15487331,0.134367009,0.022131778,0.054950922,-0.003749632,0.136786919,0.202979268,-0.010356122,0.16027327,-0.078245833,0.252022579,0.050321437,0.073698153,0.105579833,0.132779701,0.097588153
-0.000149026,0.154176178,0.127250467,0.015270825,0.052985039,0.001338258,0.139968127,0.197045764,0.000788821,0.150326914,-0.075510611,0.248879593,0.040818994,0.07719667,0.116060627,0.134049108,0.098909072
-0.000144691,0.15055442,0.126182903,0.01081966,0.055551487,-0.000700084,0.134167767,0.183741569,0.000208411,0.151044603,-0.071811688,0.236437124,0.03160516,0.078132685,0.120097919,0.131156363,0.095898941
-0.00014511,0.138614554,0.122093118,0.008390776,0.059524065,0.007161906,0.122916908,0.194501264,0.007441948,0.142419757,-0.08187077,0.234072697,0.016456848,0.081302324,0.121244849,0.129291818,0.093958732
-0.000149112,0.139986408,0.12916127,0.002224575,0.033582862,0.011626699,0.128433977,0.200248793,7.86E-06,0.145677112,-0.082785666,0.21928358,0.008783613,0.080187937,0.128826282,0.13027397,0.09498074
-0.000160446,0.140360271,0.119641998,-0.012340237,0.046421144,0.012191876,0.130110784,0.186248853,-0.006153811,0.169102163,-0.077012528,0.237716352,0.029290832,0.082514351,0.122180059,0.13372255,0.098569263
-0.00016535,0.132099839,0.119215316,-0.017166221,0.042725938,0.018340066,0.130342868,0.177592301,-0.002732029,0.166397387,-0.070581638,0.245503018,0.020695214,0.081888913,0.115131659,0.130553541,0.095271656
-0.000167385,0.131287614,0.119015133,-0.017830811,0.042729246,0.019251556,0.1321741,0.178121577,-0.004100772,0.165730949,-0.071761818,0.245070645,0.016821882,0.081973173,0.111875424,0.130125263,0.094825999
-0.000177022,0.131347532,0.117032528,-0.016291319,0.04419801,0.022202547,0.122068855,0.179987993,-0.005102386,0.159476981,-0.070404341,0.243268848,0.015445511,0.082335592,0.111017177,0.127893452,0.092503621
-0.000172199,0.135452289,0.120046689,-0.015206904,0.043452672,0.024684865,0.119881455,0.182273054,0.001077193,0.162862961,-0.074395178,0.242255069,0.015003666,0.083630297,0.111458524,0.130278588,0.094985545
-0.000182304,0.140771059,0.116012119,-0.011352207,0.036905428,0.027950811,0.126119763,0.172400723,-0.01168317,0.164048747,-0.059182929,0.248568058,0.016967197,0.083329922,0.115251778,0.133228334,0.098054991
-0.000170189,0.139671539,0.109177719,-0.006221924,0.016110568,0.026297367,0.105914363,0.175585924,-0.026132413,0.161422201,-0.064329972,0.252957472,0.007380807,0.083195573,0.120937561,0.131524659,0.096282181
-0.00017465,0.140596275,0.105602319,-0.006587955,0.020357088,0.025653637,0.113187092,0.175290089,-0.019768219,0.158269452,-0.067927305,0.25044363,0.004945026,0.083026628,0.119499454,0.130601924,0.095322002
-0.000173309,0.140748566,0.105305822,-0.007161631,0.020364225,0.026231238,0.114130505,0.175142008,-0.02117614,0.157861939,-0.067884808,0.249342261,0.005247335,0.082837096,0.119403527,0.128724546,0.09336844
-0.000171156,0.140892948,0.103193898,-0.007829911,0.019342102,0.030011066,0.116119612,0.1769831,-0.023717702,0.159306143,-0.06299263,0.24624427,0.005170381,0.083312131,0.118256189,0.128985459,0.093639942
-0.000165475,0.141722399,0.105245507,-0.007770477,0.018742305,0.031791875,0.118045843,0.176611105,-0.024321421,0.156481412,-0.065051007,0.246850151,0.008758034,0.084154143,0.1177204,0.130070029,0.094768523
-0.000190718,0.141814238,0.117143513,0.012968132,-0.003641745,0.036789831,0.117124883,0.176872866,-0.01846899,0.161042199,-0.045246826,0.223738487,-0.021304,0.090875926,0.121100917,0.138683608,0.103731638
-0.000194114,0.142462513,0.113004483,0.01334343,-0.002605534,0.036971887,0.120872119,0.174488589,-0.020820675,0.156889755,-0.047502058,0.223583748,-0.019381644,0.086990306,0.113215343,0.12966233,0.09434428
-0.000204666,0.142978837,0.12055394,0.012540817,0.003428785,0.035647802,0.125591947,0.170001804,-0.023138567,0.158009892,-0.05509532,0.226030805,-0.016871114,0.086693181,0.106421356,0.131235319,0.0959811
-0.000207751,0.148679553,0.121680872,0.013332452,0.008078535,0.034019975,0.117581797,0.176918004,-0.023033107,0.159888349,-0.04975816,0.21996553,-0.0205456,0.08693607,0.112310778,0.132460647,0.097256151
-0.000207369,0.145472124,0.122820745,0.015470607,0.008828135,0.033180626,0.119461464,0.177446963,-0.022344598,0.159434335,-0.050590661,0.218865786,-0.01989469,0.085828514,0.112993542,0.130538364,0.095255863
-0.000212664,0.146070466,0.12340076,0.019294418,0.01209623,0.032644774,0.117089578,0.173675386,-0.019983334,0.163318232,-0.051346204,0.218958686,-0.024669164,0.087520985,0.114582798,0.132236833,0.097023255
-0.000208026,0.146253597,0.123996618,0.009587592,0.015397261,0.028994826,0.116012992,0.159061352,-0.036055917,0.181351476,-0.011002378,0.240680436,-0.012888715,0.089007739,0.109572401,0.136182551,0.101129089
