r13_lag,r_on,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r_onfh,r_daily,etaonfh,etaonfh12,etaon,eta12,etaon12,etalag,etalagon,etalag12,alwayslong,buyandhold,etalagon12,eta1011,etadim1,etadim2,etadim3,etadim23
0.00164329048934531,-0.00360647015004789,0.00272950618615675,-0.000639068380316687,0.000515134290180352,8.87705281844564e-05,0.00424285460678164,-0.000583358376496035,3.53756898259228e-05,0.000813612083908177,-0.00314576558744539,-0.00106371662589066,0.00141979909842749,-0.00273278275972078,0.000856556925493912,-0.000886807846475879,0.00251590194568552,-0.000856556925493912,-0.000856556925493912,-0.000856556925493912,-0.000856556925493912,-0.000856556925493912,-0.000856556925493912,-0.000856556925493912,-0.000856556925493912,0.000856556925493912,0.00251590194568552,-0.000856556925493912,-0.000856556925493912,-0.000856556925493912,-0.000856556925493912,-0.000856556925493912,-0.000856556925493912
0.000856556925493912,-0.00525568181818192,-0.00260602598886195,-0.000322130355417061,0,-0.00150375939849634,-0.00222317842799769,0.00298461870193356,-0.00218746248976587,-0.00129273197357083,-0.00122249388753071,-0.00406796745626037,-0.00104825591903113,0.000289477493124801,-0.00332802778179719,-0.00784801136363644,-0.016421533628445,0.00332802778179719,0,0.00332802778179719,-0.00332802778179719,0,0.00332802778179719,0.00332802778179719,0,-0.00332802778179719,-0.016421533628445,0.00332802778179719,0.00332802778179719,-0.00332802778179719,0.00332802778179719,0.00332802778179719,0.00332802778179719
-0.00332802778179719,-0.00918263646922168,0.00369976922231574,0.00614379562043799,-0.00106426429737883,-0.0018156069574059,-0.00141874931790897,-0.00437158469945353,-0.000402488108305898,-0.00611296167502473,0.00412492634060113,-0.00630868544600927,-0.00878488114572562,0.00212258881358451,-0.018319646241314,-0.00551684088269444,-0.032272244404557,0.018319646241314,0,0.018319646241314,-0.018319646241314,0,-0.018319646241314,0,-0.018319646241314,-0.018319646241314,-0.032272244404557,0.018319646241314,0.018319646241314,-0.018319646241314,0.018319646241314,-0.018319646241314,0
-0.018319646241314,-0.02062987357105,0.0272871333049898,-0.00936829828059749,0.00170907709836676,-0.00375355450236969,0.0016364743492161,0.00816900338158733,-0.00131906233511703,-0.00124533001245319,-0.006857855361596,-0.000399474975746217,0.0153383573114103,0.00476065524609237,0.00425309655275319,0.00609432962374146,0.04038959533104,0.00425309655275319,0.00425309655275319,-0.00425309655275319,0.00425309655275319,0,0.00425309655275319,0,0.00425309655275319,0.00425309655275319,0.04038959533104,-0.00425309655275319,-0.00425309655275319,0.00425309655275319,-0.00425309655275319,0.00425309655275319,0
0.00425309655275319,-0.00267479010327676,0.00595991954108621,0.00131452269865973,0.00268106429007253,0.000663863686656274,0.00110570544007071,-0.00117811648626753,-0.00409141172134175,-0.00340501128835269,0.00159691016451902,0.00100111234705236,-0.00352002074304558,0.00464761502596267,-0.00965700965700955,0.00326918790400477,-0.00297995977054288,-0.00965700965700955,-0.00965700965700955,0.00965700965700955,-0.00965700965700955,0,0.00965700965700955,0.00965700965700955,0,-0.00965700965700955,-0.00297995977054288,0.00965700965700955,0.00965700965700955,-0.00965700965700955,-0.00965700965700955,0.00965700965700955,0
-0.00965700965700955,0.000709855787192737,-0.00336008960238954,-0.00325903727289756,-0.00439717378232096,-0.00339738024234659,0.00227264118783399,-0.00551755413627619,-0.00357210716321488,0.000381373708096655,0.00709732758949322,-0.0041325395566596,-0.00330735897825751,-0.00129628972819107,-0.0158475579486004,-0.00265261899424651,-0.0378196751913384,0.0158475579486004,0.0158475579486004,-0.0158475579486004,0.0158475579486004,0,-0.0158475579486004,-0.0158475579486004,0,-0.0158475579486004,-0.0378196751913384,0.0158475579486004,0.0158475579486004,-0.0158475579486004,-0.0158475579486004,-0.0158475579486004,-0.0158475579486004
-0.0158475579486004,0.0103212789073412,0.0014210000768109,-0.00291466922339401,-0.00576945267125661,-0.00162482107625062,-0.00511489130855969,-0.00745861733203501,0.00610198756057834,-0.00947774874215057,0.00696960151204906,0.011613811441755,-0.000889060688055499,0.00278562308972008,0.00956827038080177,0.0117569455222721,0.00495429756509735,0.00956827038080177,0.00956827038080177,0.00956827038080177,0.00956827038080177,0.00956827038080177,0.00956827038080177,0.00956827038080177,0.00956827038080177,0.00956827038080177,0.00495429756509735,0.00956827038080177,-0.00956827038080177,0.00956827038080177,-0.00956827038080177,0.00956827038080177,0
0.00956827038080177,0.0100699354148355,-0.00240252738313684,-0.00360298858421504,0.00277862362971981,0.00150009489466685,0.00464211590735797,0.00196174595389897,-0.00105425656086444,0.000150767027251142,0.0035801771245525,-0.000361997746902043,-0.00110291521226602,0.00191794216088148,-0.0043540274754148,0.00764321473611806,0.0036132498439303,-0.0043540274754148,-0.0043540274754148,-0.0043540274754148,-0.0043540274754148,-0.0043540274754148,0.0043540274754148,0,0,-0.0043540274754148,0.0036132498439303,0.0043540274754148,0.0043540274754148,0.0043540274754148,-0.0043540274754148,0.0043540274754148,0
-0.0043540274754148,-0.00644650531553936,0.00174539935496099,0.00117419794704743,0.00204297820823252,-0.00166125500264291,0.00155056349746596,-0.000868481667484655,-0.000566893424036374,0.00480242011722454,0.000639771187716187,0.000564143066681844,0.000714178319049852,0.000112684520902961,-0.000938931871103388,-0.0047123576867979,0.00933409220261794,0.000938931871103388,0,0.000938931871103388,-0.000938931871103388,0,-0.000938931871103388,0,-0.000938931871103388,-0.000938931871103388,0.00933409220261794,0.000938931871103388,-0.000938931871103388,-0.000938931871103388,0.000938931871103388,-0.000938931871103388,0
-0.000938931871103388,-0.00481184917860222,0.00132210176406145,0.00660178059453753,0.000637109770265765,0.00140449438202239,-0.00166432912575964,0.00221031731165455,0.00224282296650724,0.00193943010592257,0.00141453245979739,-0.00174708200133811,0.00249487991063124,0.00104004160166404,0.000779220779220768,-0.00349610916882825,0.0188116193857892,-0.000779220779220768,0,-0.000779220779220768,0.000779220779220768,0,0.000779220779220768,0,0.000779220779220768,0.000779220779220768,0.0188116193857892,-0.000779220779220768,-0.000779220779220768,-0.000779220779220768,-0.000779220779220768,0.000779220779220768,0
0.000779220779220768,0.00645137369767523,0,-0.00184195984527535,-0.00638494187119376,0.00490305326498763,0.000587343830856568,0.000632067585054852,0.00136523055340199,0.000664356779499276,0.00092108171837002,0.00187727757941625,-0.000110221177162306,0.000734888848061832,0.00238663484486867,0.00645137369767523,0.00571007552035363,0.00238663484486867,0.00238663484486867,0.00238663484486867,0.00238663484486867,0.00238663484486867,-0.00238663484486867,0,0,0.00238663484486867,0.00571007552035363,-0.00238663484486867,-0.00238663484486867,0.00238663484486867,-0.00238663484486867,-0.00238663484486867,-0.00238663484486867
0.00238663484486867,-0.000989010989010941,0.000109998900010844,0.00311629271154135,-0.000292386974160452,0.00175483493583894,0.00204372103207917,0.000473467603889777,-0.000764470331270362,-0.00364311996794053,0.000621594939485881,-0.0017722721625375,0.00243433696348472,3.65176745547036e-05,-0.00277524192075973,-0.000879120879120898,0.0013199868001319,0.00277524192075973,0,0.00277524192075973,-0.00277524192075973,0,0.00277524192075973,0.00277524192075973,0,-0.00277524192075973,0.0013199868001319,0.00277524192075973,0.00277524192075973,0.00277524192075973,0.00277524192075973,0.00277524192075973,0.00277524192075973
-0.00277524192075973,-0.00336885275916354,0.000257192196053913,0.000146929180135036,-0.00139562215366529,0.004818683339463,0.000969217108292675,-0.00045708017186219,0.000201207243460511,-0.00310894094840974,0.00170607767239628,-0.00296681561790346,-0.00172660813342629,-0.00228159269890338,0.00114340513425781,-0.00311252700574893,-0.00271888892971306,-0.00114340513425781,-0.00114340513425781,-0.00114340513425781,-0.00114340513425781,-0.00114340513425781,0.00114340513425781,0,0,0.00114340513425781,-0.00271888892971306,-0.00114340513425781,-0.00114340513425781,-0.00114340513425781,-0.00114340513425781,0.00114340513425781,0
0.00114340513425781,0.00132630880890106,0.00327458699731409,0.000403403256564516,0.00194288646944529,0.000183301624469445,-0.000980721739502588,-0.00114243030076655,0.0018695699989002,-0.000109769484083588,0.000146375379661112,0.00263437122681198,-0.00291938838813255,-0.00355012260732723,-0.00830088885624036,0.00460523891979525,-0.00658596710695769,-0.00830088885624036,0,-0.00830088885624036,0.00830088885624036,0,0.00830088885624036,0,0.00830088885624036,-0.00830088885624036,-0.00658596710695769,0.00830088885624036,0.00830088885624036,0.00830088885624036,-0.00830088885624036,-0.00830088885624036,-0.00830088885624036
-0.00830088885624036,0.00414814814814823,0.000405724402478658,0.00162223942779183,0.00025766555011586,0.00309119010819159,0.000752072785971336,-0.00086148431915245,-0.00289855072463774,-0.000699146305563669,-0.00136244798762752,0.00219579646017709,-0.00539192149980416,0.0010357710945883,-0.00107165293226419,0.00455555555555565,-0.00295072292711718,-0.00107165293226419,-0.00107165293226419,-0.00107165293226419,-0.00107165293226419,-0.00107165293226419,-0.00107165293226419,-0.00107165293226419,-0.00107165293226419,-0.00107165293226419,-0.00295072292711718,-0.00107165293226419,0.00107165293226419,-0.00107165293226419,-0.00107165293226419,-0.00107165293226419,-0.00107165293226419
-0.00107165293226419,0.00588191772713831,-7.3553749402544e-05,-0.0019125381588142,0.00221100342705549,0.00112144721844309,0.00192819759434415,-0.00142961876832837,0.000440512462831499,-0.000146772832348652,0.000990862049983443,0.000183311335973046,0.00256222279241958,0.00223393014489459,0.00207938129286434,0.0058079313406334,0.0102239711669301,0.00207938129286434,0.00207938129286434,0.00207938129286434,0.00207938129286434,0.00207938129286434,0.00207938129286434,0.00207938129286434,0.00207938129286434,0.00207938129286434,0.0102239711669301,0.00207938129286434,0.00207938129286434,0.00207938129286434,0.00207938129286434,0.00207938129286434,0.00207938129286434
0.00207938129286434,0.00411372820270128,0.00145022115872684,-0.00220838462095441,3.62831537317199e-05,0.00301139249691595,-0.00061493941038171,0.00213587664687998,0.000902589337021364,0.000649538106235692,-0.000180670753696321,3.60685432188035e-07,-7.21370604147564e-05,0.0023085524654618,7.1976103933391e-05,0.00556991517710892,0.00750489449641067,7.1976103933391e-05,7.1976103933391e-05,7.1976103933391e-05,7.1976103933391e-05,7.1976103933391e-05,-7.1976103933391e-05,0,0,7.1976103933391e-05,0.00750489449641067,-7.1976103933391e-05,-7.1976103933391e-05,7.1976103933391e-05,7.1976103933391e-05,-7.1976103933391e-05,0
7.1976103933391e-05,0.000215912771240445,-0.000791509264256085,0.00316854498973829,-0.00577868705358753,-0.000252707581227418,-0.00220272270971011,-0.00052475390851181,0.00345795238526292,-0.000649514668206286,-0.00216645603899612,-0.000940835896508174,-0.000217320438987256,-0.00197442306995599,-0.00401110768281399,-0.000575767389974335,-0.0128440366972477,0.00401110768281399,0.00401110768281399,-0.00401110768281399,0.00401110768281399,0,0.00401110768281399,0,0.00401110768281399,-0.00401110768281399,-0.0128440366972477,0.00401110768281399,0.00401110768281399,0.00401110768281399,0.00401110768281399,0.00401110768281399,0.00401110768281399
-0.00401110768281399,0.00494788249872435,0.0015681575526878,-0.000651772458992728,-0.00423928403203022,3.63874536060127e-05,-0.000818687916166239,-0.00060086305784679,0.0026235242675996,0.000145369966564779,0.00134447674418614,-0.000435461044380747,-0.00562715556362325,-0.00240963855421672,-0.00699019177280058,0.00652379911072254,-0.015984762324761,-0.00699019177280058,0,-0.00699019177280058,0.00699019177280058,0,-0.00699019177280058,-0.00699019177280058,0,-0.00699019177280058,-0.015984762324761,0.00699019177280058,0.00699019177280058,-0.00699019177280058,0.00699019177280058,-0.00699019177280058,0
-0.00699019177280058,0.000552832344377752,-0.00456755562104028,0.0065127294256957,-0.00319852941176468,-0.000466934680780406,0.00293944651616918,-0.00503127299484918,-0.00178417904652739,-0.0032228190405631,-0.00663817452058868,0.000434727629297971,-0.000934893983022378,0.00449169037281028,-0.00234759278581009,-0.00401724836914452,-0.0138131722410491,0.00234759278581009,0,-0.00234759278581009,-0.00234759278581009,-0.00234759278581009,-0.00234759278581009,-0.00234759278581009,-0.00234759278581009,-0.00234759278581009,-0.0138131722410491,-0.00234759278581009,0.00234759278581009,-0.00234759278581009,0.00234759278581009,-0.00234759278581009,0
-0.00234759278581009,-0.00657378702424083,-0.00150392901455065,-0.00026358398915538,0.00177024482109234,0.00248148287400829,0.00453812399204878,0.000485364396654919,0.00164197484793083,-0.00471293916024007,0.000243313556308467,0.00168406871000348,0.000280206231786595,0.0011765365006442,0.00402909904868487,-0.00806782952975016,0.0118810392149489,-0.00402909904868487,0,-0.00402909904868487,0.00402909904868487,0,0.00402909904868487,0,0.00402909904868487,0.00402909904868487,0.0118810392149489,-0.00402909904868487,0.00402909904868487,-0.00402909904868487,-0.00402909904868487,0.00402909904868487,0
0.00402909904868487,-0.00416155761156323,0.000186560202977581,0.00134298291427304,0.00461962595931742,0.00415337832826501,0.00184651746805531,-0.000147449130050048,0.00202772452440647,-6.25482909598629e-05,6.25522034933823e-05,-0.00106700025755191,0.00375690607734791,-0.00110083663584304,-3.67349937552275e-05,-0.00397577378961833,0.01567105705011,3.67349937552275e-05,3.67349937552275e-05,3.67349937552275e-05,3.67349937552275e-05,3.67349937552275e-05,3.67349937552275e-05,3.67349937552275e-05,3.67349937552275e-05,-3.67349937552275e-05,0.01567105705011,3.67349937552275e-05,3.67349937552275e-05,3.67349937552275e-05,-3.67349937552275e-05,-3.67349937552275e-05,-3.67349937552275e-05
-3.67349937552275e-05,0.00389405238602558,-0.00217733377245932,0.000385073805812652,-0.00414766478480821,-0.000362968923822815,0.00209906094641865,-0.00167205644568569,0.00465647028509375,0.000146557725424268,-0.00201487342931461,-0.000256956170618827,0.00212961263080591,-0.00047631260762826,0.000329912023460333,0.00170823996179426,-0.00139056610678079,0.000329912023460333,0,0.000329912023460333,-0.000329912023460333,0,0.000329912023460333,0.000329912023460333,0,0.000329912023460333,-0.00139056610678079,-0.000329912023460333,-0.000329912023460333,-0.000329912023460333,-0.000329912023460333,0.000329912023460333,0
0.000329912023460333,-0.00831837003920988,0.00188456137757731,0.00269317301663419,0.0016545268487258,-0.00227681686313397,-0.00298133902609587,-0.000479917306556388,0.00121883656509691,0.00125424229009896,-0.000147373074939283,0.000453239000663297,0.00112705936950985,0.00276296958526023,0.000880540064573054,-0.00644948514053278,0.00805557608454666,-0.000880540064573054,0,-0.000880540064573054,0.000880540064573054,0,-0.000880540064573054,-0.000880540064573054,0,0.000880540064573054,0.00805557608454666,-0.000880540064573054,0.000880540064573054,-0.000880540064573054,-0.000880540064573054,0.000880540064573054,0
0.000880540064573054,0.00293255131964809,-0.00105994152046796,-0.000548827338919144,-0.000146434324205691,0.000842120679554803,-0.000475580757270833,-0.00069541029207254,-0.000205838186279839,-0.000929759559342158,0.000806688178351278,0.000329742800615485,0.00234406475478899,0.000986589688310779,0.000511060816237086,0.00186950146627574,0.00175438596491206,0.000511060816237086,0.000511060816237086,0.000511060816237086,0.000511060816237086,0.000511060816237086,-0.000511060816237086,0,0,0.000511060816237086,0.00175438596491206,-0.000511060816237086,0.000511060816237086,0.000511060816237086,0.000511060816237086,-0.000511060816237086,0
