intercept,r13_lag,r_onfh,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,date,year
-3.3231990398199e-06,-0.158944702122928,0.0811526529847574,0.0960442344665991,0.13769733984903,0.0089443393536738,0.131713985502942,0.0406641087982728,-0.177394867192869,-0.0101719109717481,-0.021607864250055,0.0645229643587534,-0.0183470193610932,0.167706079205973,2016-06-24,2016
-1.43581418212985e-06,-0.158763741031563,0.0807205484328356,0.0951731939975186,0.137022979031868,0.00980891192411382,0.132332009849893,0.0414476346610849,-0.178110235931798,-0.00950291235905029,-0.0226706474857175,0.0645022181885994,-0.0189238759142867,0.167606912905332,2016-06-27,2016
-2.91795099311301e-07,-0.158487673459447,0.0810044385651137,0.0949197234301709,0.136850342802252,0.00920519648903479,0.133124351897034,0.0411766368961321,-0.177808023964185,-0.0100877009602977,-0.0224928259513051,0.0645072570858315,-0.0180404312445038,0.167527434726027,2016-06-28,2016
-1.26203626828331e-06,-0.15867564445875,0.0808674132275837,0.09469067851345,0.136801333190004,0.00889911971686417,0.132971988920006,0.0408712004157845,-0.177477091612024,-0.00991602730522461,-0.0226813497505787,0.0643630704085908,-0.0180617923843663,0.167450923639037,2016-06-29,2016
-1.00586255908732e-06,-0.158683186171402,0.0808630405421601,0.0947056489903402,0.136939430276288,0.00895803130313054,0.133000515382615,0.0410368911342044,-0.177444042724179,-0.00995229565343625,-0.0226373815553817,0.0643912837547417,-0.0180176654219299,0.167459170431548,2016-06-30,2016
-1.59664273729387e-06,-0.158728093150234,0.0808251170663808,0.094642703379878,0.136925077370228,0.00912083193609932,0.132970165536354,0.0412296386873324,-0.177509954645635,-0.00980983473465327,-0.0227300200106998,0.0644070950074242,-0.0180004001529392,0.167369232178386,2016-07-01,2016
-1.07493626577281e-06,-0.158761730432635,0.0807659167401372,0.0946655959397792,0.136893407563451,0.00917446421026325,0.132835290082718,0.0413624843084388,-0.177658161448702,-0.00992764707942463,-0.0227730803853837,0.0644758028618182,-0.0180064592704566,0.167397851301007,2016-07-05,2016
1.17412945830241e-07,-0.158657096886073,0.0806810597717112,0.0944395844323547,0.137507907742792,0.00940787086496771,0.133237034731174,0.0418544962817001,-0.177507674829101,-0.00998214409682526,-0.0228458428153536,0.0645188306265535,-0.0176498140151454,0.167283974730733,2016-07-06,2016
7.07439348272952e-07,-0.158534548731605,0.0807262202808144,0.0943832059697554,0.137354456023272,0.00926386216628547,0.133198661872339,0.0418730950568395,-0.177880803053823,-0.00998382993985233,-0.0228762913136624,0.0643740870842121,-0.0177336310912849,0.167375293582919,2016-07-07,2016
7.30403567414232e-07,-0.15853295152247,0.0807293595169066,0.0943857418371969,0.137359081171927,0.00926837221208138,0.133198381704469,0.0418714529567153,-0.177877480546176,-0.00998046178645483,-0.022876036462933,0.0643773686774977,-0.0177342295902882,0.167373892338336,2016-07-08,2016
